"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"26";"Explosion";"0";"11";"Mosul, Iraq";"11 children were injured by an unknown explosion and gas release.[126]";"Islamic State (suspected)";"Iraqi Civil War";"September";"2016"
"26";"Landmine";"1";"3";"Maiduguri, Nigeria";"The Nigerian Army lost 1 officer and 3 soldiers to a landmine and ambush by the Boko Haram on Sunday.[127]";"Boko Haram";"Boko Haram insurgency";"September";"2016"
"26";"Grenade Attack";"0";"5";"Anantnag, Kashmir, India";"5 CRPF soldiers were injured in a grenade attack by militants in south Kashmir's Kulgam district today, police said.[128]";"Unknown militants";"2016 Kashmir unrest";"September";"2016"
"26";"Bombing";"4";"10";"Mardin Province, Turkey";"A bomb killed four Turkish soldiers and injured 10 others.[129]";"PKK
(suspected)";"Kurdish–Turkish conflict";"September";"2016"
"26";"Executions";"5";"0";"Sheikh Zuweid, Egypt";"Egyptian officials said Islamic State militants killed five Egyptian civilians and dumped their bodies, wearing orange jumpsuits, in a restive corner of the Sinai Peninsula.[130]";"Islamic State";"Sinai insurgency";"September";"2016"
"26";"Shooting";"2";"0";"Timbuktu, Mali";"A Mali Military gard and his cousin were killed in their house by terrorists.[131]";"AQIM
(suspected)";"Northern Mali conflict";"September";"2016"
"26";"Shooting, bombing";"4–8 (+25)";"Unknown";"Borno and Kaduna, Nigeria";"The Nigerian Army has suffered fresh setbacks in the fight against terrorists and gunmen with several soldiers and support staff killed during separate incidents in Borno and Kaduna States.[132]";"Boko Haram";"Boko Haram insurgency";"September";"2016"
"27";"Shooting";"12";"Unknown";"Kunduz, Afghanistan";"Two Afghan soldiers with suspected Taliban links killed at least 12 of their comrades as they slept in the volatile northern province of Kunduz.[133]";"Taliban";"War in Afghanistan";"September";"2016"
"27";"Suicide bombings, bombing";"17 (+2)";"52+";"Baghdad, Iraq";"Two suicide bombings claimed the lives of at least fifteen people and wounded at least 52 others. A third bombing killed two cattle herders. Islamic State claimed responsibility for the two suicide bombings but the third bombing went unclaimed.[134]";"Islamic State";"Iraqi Civil War";"September";"2016"
"27";"Shooting";"0";"3";"Huancavelica, Peru";"At least three people, one soldier and two civilians were injured in a shooting, there is a detainee.[135]";"Shining Path militants";"Internal Conflict in Peru";"September";"2016"
"28";"Shooting";"4";"0";"Arish, Egypt";"Three policemen and a civilian had been killed in the shooting attack.[136]";"Islamic State";"Sinai insurgency";"September";"2016"
"28";"Suicide bombings";"0 (+16)";"0 (+16)";"Hawija, Iraq";"Islamic State members failed to successfully carry out a suicide attack do to an explosive belt malfunction. 16 militants were killed and 16 were injured.[137]";"Islamic State";"Iraqi Civil War";"September";"2016"
"29";"Executions";"15";"0";"Deir ez-Zor, Syria";"Islamic State executed 15 civilians in Deir ez-Zor district[138]";"Islamic State";"Syrian civil war";"September";"2016"
"29";"Melee attack";"0 (+1)";"1";"Kalandia, West Bank";"An Israeli soldier was stabbed in Kalandia, in the West Bank, by a Palestinian man, who was subsequently shot and killed by Israeli forces.[139]";"Palestinian Lone wolf";"Israeli–Palestinian conflict";"September";"2016"
"29";"Melee attack";"0";"1";"Oersdorf, Germany";"Joachim Kebschull, the mayor of the German town of Oersdorf, was beaten unconscious with a stick while walking to a town hall meeting. The attack is believed to be in retaliation for his plans to accommodate refugees in Oersdorf.[140]";"Right-wing extremists (suspected)";"";"September";"2016"
"29";"Car bombing";"0";"1";"New Cairo, Egypt";"A car exploded after the passage of the general prosecutor car. One civilian was wounded.[141]";"Unknown";"";"September";"2016"
