"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"26";"Attack";"30";"0";"al-Bab, Syria";"Islamic State kills at least 30 people in al-Bab.[137]";"Islamic State";"Syrian Civil War";"December";"2016"
"26";"Suicide bombing";"0 (+1)";"Unknown";"Maiduguri, Nigeria";"Two suicide bombers struck in Maiduguri.Only one of the attackers was said to have died, as the other was reportedly captured before striking.[138]";"Boko Haram";"Boko Haram insurgency";"December";"2016"
"27";"Execution";"7";"0";"Mosul, Iraq";"Islamic State group executed seven civilians for collaborating with security forces.[139]";"Islamic State";"Iraqi Civil War";"December";"2016"
"27";"Car bombing";"7";"3";"Mosul, Iraq";"7 civilians were killed and 3 wounded in the explosion of a booby-trapped vehicle.[140]";"Islamic State";"Iraqi Civil War";"December";"2016"
"27";"Execution";"1";"0";"Sar-e Pol Province, Afghanistan";"A woman has reportedly been beheaded by a group of armed men in Afghanistan after she entered a city without her husband.";"Taliban";"War in Afghanistan";"December";"2016"
"28";"Bombing";"1";"1";"Al-Ain, Lebanon";"An explosion killed a local official in Lebanon.[141]";"Islamic State (suspected)";"Syrian Civil War spillover in Lebanon";"December";"2016"
"28";"Shooting";"1(+2)";"1";"Tunceli, Turkey";"One soldier was killed on Dec. 28 during clashes with outlawed Kurdistan Workers’ Party (PKK) militants in the eastern province of Tunceli, Dogan News Agency has reported.[142][143]";"Kurdistan Workers' Party";"Kurdish–Turkish conflict";"December";"2016"
"28";"Bombing";"1";"Unknown";"Kabul, Afghanistan";"An explosion in Kabul reportedly leads to casualties. Afghan police state that the attack was aimed at a member of the National Assembly.[144][145]";"Islamic State – Khorasan Province or Taliban (suspected)";"War in Afghanistan";"December";"2016"
"28";"Vehicular attack, suicide bombing";"2 (+3)";"3";"Moyu, China";"Three suicide bombers killed by police in Moyu, Khotan prefecture in Xinjiang after ramming their vehicle into government complex. The attack killed an official and a security worker and 3 were injured.[146]";"Turkistan Islamic Party (suspected)";"Xinjiang conflict";"December";"2016"
"28";"Execution";"1";"0";"Damascus, Syria";"Islamic State executed a Palestinian girl after accusing her of supporting the Syrian regime.[147]";"Islamic State (suspected)";"Syrian Civil War";"December";"2016"
"28";"Execution";"3";"0";"Kirkuk, Iraq";"Islamic State executed three youths for collaborating with security forces.[148]";"Islamic State";"Iraqi Civil War";"December";"2016"
"28";"Bombings";"0";"33";"Hilongos, Philippines";"2016 Hilongos bombings: Two bombs injured 33 people who were attending an amateur boxing match in the town of Hilongos.[149]";"Bangsamoro Islamic Freedom Fighters (suspected)";"Moro conflict";"December";"2016"
"29";"Bombing";"0";"6";"Aleosan, Philippines";"A bomb exploded on a highway on the island of Mindanao, in Aleosan, wounding six people.[149]";"Bangsamoro Islamic Freedom Fighters (suspected)";"Moro conflict";"December";"2016"
"29";"Assassination";"1";"0";"Kunduz, Afghanistan";"The head of the Sikh community in Afghanistan's restive Kunduz city was shot dead by unidentified gunmen.[150]";"Islamic State – Khorasan Province or Taliban (suspected)";"War in Afghanistan";"December";"2016"
"29";"Shooting";"1";"6";"Bogotá, Colombia";"One policeman has been killed and at least six others injured in an attack on a police checkpoint north of the capital Bogotá.[151]";"National Liberation Army";"Colombian Conflict";"December";"2016"
"29";"Bombing";"1";"10";"Baghdad, Iraq";"A bomb kills one and 10 others were injured.[152]";"Islamic State";"Iraqi Civil War";"December";"2016"
"29";"Shooting";"0";"2";"Bandipora, India";"Militants attack Army patrol, 2 jawans injured. The militants fired at the Army patrol in the morning at Gulshan mollah locality of Shahgund in the kashmir region.[153]";"Unknown";"2016 Kashmir Unrest";"December";"2016"
"29";"Shooting";"3 (+4)";"3 (3 Captured)";"Afgoye, Somalia";"At least seven people including three (NISA) soldiers and four Al-Shabaab militants were killed after heavy fighting between the Somalian army and Al-Shabaab in Afgoye town, officials said.[154]";"Al-Shabaab";"War in Somalia (2009–present)";"December";"2016"
"30";"Suicide bombing";"0 (+1)";"2";"Rahim Yar Khan, Pakistan";"A suicide bombing injures at least 2 people in Rahim Yar Khan.[155]";"Taliban (suspected)";"War in North-West Pakistan";"December";"2016"
"30";"Shooting, Bombing";"0";"1";"Sungai Padi, Thailand";"A car bombing (car was damaged by shrapnel, but no one was injured) and a shooting (militants ambushed and shot at the car of a 51-year-old villager who was driving along a local road) have shaken south Thailand.[156]";"Pattani separatists";"South Thailand Insurgency";"December";"2016"
"30";"Unknown";"2-11";"0";"Farah, Afghanistan";"Between 2 and 11 police were killed by insurgents in Farah.[157]";"Taliban";"War in Afghanistan";"December";"2016"
"31";"Suicide bombing, Bombing";"25 (+1)";"50";"Baghdad, Iraq";"December 2016 Baghdad bombings: Bombings left at least 25 people dead and 50 others were injured in Baghdad.[158]";"Islamic State";"Iraqi Civil War";"December";"2016"
"31";"Bombing";"0";"0";"Maguindanao, Philippines";"An improvised explosive device exploded outside a municipal gymnasium in the southern Philippines where a gathering for peace and unity was held on New Year's Eve, no one injured in blast outside municipal gymnasium.[159]";"Abu Sayyaf (suspected)";"Moro Conflict";"December";"2016"
"31";"Bombing";"2";"0";"Sinai peninsula, Egypt";"A police officer and a soldier were killed when a remote controlled bomb was detonated as their armored car passed by it.[160]";"Islamic State – Sinai Province (suspected)";"Sinai insurgency";"December";"2016"
