"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
19;"Car bombing";"1";"0";"Baghdad, Iraq";"A bomb placed under a civilian’s car exploded at Sabaa al-Bour region in north of Baghdad, causing the driver’s immediate death.[128]";"Islamic State";"Iraqi Civil War";"July";"2017"
19;"Bombing, Shooting";"9";"4";"Sinai Peninsula, Egypt";"Eight civilians and a police officer were killed and four others were injured in a roadside bomb blast and shooting in Egypt's restive Sinai Peninsula.[129]";"Islamic State";"Sinai insurgency";"July";"2017"
19;"Suicide bombing";"3 (+1)";"2";"Mosul, Iraq";"Three Iraqi policemen were killed in a suicide bombing in the Old City of Mosul.[130]";"Islamic State";"Iraqi Civil War";"July";"2017"
19;"Ambush";"3";"1";"Logar Province, Afghanistan";"Three policemen were killed in a Taliban ambush in central Logar province.[131]";"Taliban";"War in Afghanistan";"July";"2017"
19;"Bombing";"0";"1";"Nangarhar Province, Afghanistan";"A minor Afghan girl lost both of her legs in a roadside bomb explosion in eastern Nangarhar province of Afghanistan.[132]";"Lashkar al-Zil (suspected)";"War in Afghanistan";"July";"2017"
19;"Shooting";"2";"0";"Kiunga, Kenya";"Gunmen believed to be Al-Shabaab militia raided a village in Kiunga, Lamu County and killed two people before escaping.[133]";"Al-Shabaab (suspected)";"Spillover of the War in Somalia";"July";"2017"
19;"Shooting";"0";"1";"Norte de Santander Department, Colombia";"A soldier was injured during an escalation of clashes that held units of the Army's Vulcan Task Force with ELN members in the rural area of Hacarí municipality in Norte de Santander.[134]";"ELN";"Colombian conflict";"July";"2017"
20;"Bombing";"3";"5";"Kirkuk Governorate, Iraq";"Eight children and women were killed or injured when a roadside bomb exploded on their way out of Islamic State strongholds southwest of Kirkuk.[135]";"Islamic State";"Iraqi Civil War";"July";"2017"
20;"Shooting";"16";"7";"Kandahar Province, Afghanistan";"Sixteen security personnel were killed as Taliban militants attacked security checkpoints in Kandahar province in southern Afghanistan. Seven more police personnel sustained injuries and several attacking Taliban insurgents were killed in the firefight.[136]";"Taliban";"War in Afghanistan";"July";"2017"
20;"Suicide car bombings";"6 (+3)";"5";"Helmand Province, Afghanistan";"Taliban fighters detonated three explosive-laden vehicles next to security checkpoints in the besieged Gereshk district, killing six police officers and injuring five others.[137]";"Taliban";"War in Afghanistan";"July";"2017"
20;"Assassination";"1";"0";"Gümüshane Province, Turkey";"A teacher was found dead in the Gümüshane Province killed by militants of the PKK in eastern Turkey.[138]";"PKK";"Kurdish–Turkish conflict";"July";"2017"
20;"Bombing";"1";"1";"Narathiwat, Thailand";"A policeman was killed and another seriously wounded when a police checkpoint in Narathiwat’s Bacho district was attacked with pipe bombs.[139]";"Runda Kumpulan Kecil (suspected)";"South Thailand insurgency";"July";"2017"
20;"Shooting";"1 (+13)";"Unknown";"Khyber Agency, Pakistan";"A soldier and 13 terrorists were killed during the ongoing Operation Khyber-IV in Khyber Agency, Pakistan.[140]";"Tehrik-i-Taliban Pakistan (suspected)";"War in North-West Pakistan";"July";"2017"
20;"Attempted stabbing";"0 (+1)";"0";"Tekoa, West Bank";"A Palestinian assailant tried to stab an IDF soldier stationed near the West Bank settlement of Tekoa. Security forces shot and killed the would-be terrorist in response to the attempted attack.[141]";"Popular Front for the Liberation of Palestine (suspected)";"Israeli–Palestinian conflict";"July";"2017"
20;"Ambush, Shooting";"28";"0";"Damascus, Syria";"The SOHR informed that 28 Syrian government soldiers was killed in a firefight after a military unit was ambushed near the capital, Damascus.[142]";"Tahrir al-Sham (suspected)";"Syrian Civil War";"July";"2017"
20;"Suicide car bombing";"3 (+1)";"0";"Al-Ba'aj District, Iraq";"An Islamic State suicide bomber drove a booby-trapped car into a checkpoint run by the Iraqi army in al-Baaj region, near the borders with Syria, killing three soldiers.[143]";"Islamic State";"Iraqi Civil War";"July";"2017"
20;"Assassination";"1";"0";"Baghdad, Iraq";"A member of Baghdad governorate council was assassinated by militants who used guns with silencers in Karrada, Baghdad.[144]";"Islamic State";"Iraqi Civil War";"July";"2017"
21;"Ambush";"6";"3";"Guihulngan, Philippines";"Six policemen were killed while three others were wounded in an ambush staged by suspected New People’s Army (NPA) rebels in Guihulngan City.[145]";"New People's Army (suspected)";"Civil conflict in the Philippines";"July";"2017"
21;"Bombing";"0";"3";"Taji, Iraq";"A bomb, placed on the side of the highway at al-Taji region, north of Baghdad, exploded leaving three civilians injured.[146]";"Islamic State";"Iraqi Civil War";"July";"2017"
21;"Stabbing";"3";"1 (+1)";"Halamish, West Bank";"2017 Halamish stabbing attack: Three Israelis were killed and one severely wounded in a stabbing attack in the Israeli town of Halamish. The assailant, whom Channel 2 identified as Palestinian, was shot by a neighbour.[147]";"Islamist";"Israeli–Palestinian conflict";"July";"2017"
21;"Shooting";"4";"1+";"Karachi, Pakistan";"Three police officers and a 10-year-old boy were killed in an attack carried out by militants in Karachi, Pakistan.[148]";"Tehrik-i-Taliban Pakistan (suspected)";"War in North-West Pakistan";"July";"2017"
21;"Rocket attack";"0";"1";"Homs Governorate, Syria";"A child was injured due to terrorist rocket attack on al-Sankari village in Homs province.[149]";"Tahrir al-Sham (suspected)";"Syrian Civil War";"July";"2017"
21;"Rocket attack";"6";"19";"Salamiyah, Syria";"Terrorists from Jabhat al-Nusra fired a number of shells on residential neighborhoods in Salamiya city which is located around 30 km east of Hama city, killing 6 and injuring 19 and causing material damage to houses and properties.[149]";"Tahrir al-Sham";"Syrian Civil War";"July";"2017"
21;"Suicide bombing";"2 (+1)";"4";"Far North Region, Cameroon";"A Boko Haram suicide bombing in Dabanga, a locality in Cameroon's far north region, left at least two persons dead and four others injured.[150]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
22;"Bombing";"0";"1";"Diyala Governorate, Iraq";"A policeman’s wife was injured in a bomb blast in al-Jahiza region, west of Baqubah.[151]";"Islamic State";"Iraqi Civil War";"July";"2017"
22;"Kidnapping, executions";"7";"63";"Shah Wali Kot District, Afghanistan";"Taliban insurgents have killed seven Afghan civilians in Kandahar province. The victims had been abducted along with 63 others in Shah Wali Kot district.[152]";"Taliban";"War in Afghanistan";"July";"2017"
23;"Bombing";"5";"9";"Diyala Governorate, Iraq";"Five civilians were killed, while nine others were wounded in an IED blast in northwest of Baqubah.[153]";"Islamic State";"Iraqi Civil War";"July";"2017"
23;"Kidnapping, Execution";"1";"0";"Hakkâri Province, Turkey";"PKK terrorists kidnapped and killed a villager in southeastern Hakkari province.[154]";"PKK";"Kurdish–Turkish conflict";"July";"2017"
23;"Bombing";"0";"2";"Abu Ghraib District, Iraq";"An IED, planted on the side of a road in Radwaniyah area, west of Baghdad, exploded, leaving two civilians wounded.[155]";"Islamic State";"Iraqi Civil War";"July";"2017"
23;"Bombing";"0";"2";"Al-Mada'in District, Iraq";"A bomb, placed near a popular playground in Bawi region in al-Mada’in district, exploded, leaving two civilians wounded.[156]";"Islamic State (suspected)";"Iraqi Civil War";"July";"2017"
23;"Car bombing";"2";"1";"Al Anbar Governorate, Iraq";"Anbar police arrested driver of a vehicle, which was revealed to be booby-trapped, at al-Halabsa region, at the western entrance of Fallujah city. The vehicle exploded while being handled, leaving a lieutenant general and another officer killed and a third policeman injured.[157]";"Islamic State";"Iraqi Civil War";"July";"2017"
23;"Melee attack";"1 (+1)";"1";"Amman, Jordan";"2017 Amman incident: A Jordanian worker at the Israeli embassy stabbed a guard who shot the perpetrator dead. An bystander was also hit by the gunfire and later succumbed to his injuries[158]";"Islamist";"Temple Mount crisis";"July";"2017"
23;"Suicide bombings";"8 (+3)";"15";"Maiduguri, Nigeria";"At least eight people are dead after female suicide bombers attacked two displaced persons camps in Maiduguri.[159]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
23;"Bombing";"4";"2";"Baidoa, Somalia";"At least four soldiers were killed and several others wounded when a roadside blast targeted a security convoy in southwest Somalia.[160]";"Al Shabaab";"War in Somalia";"July";"2017"
23;"Car Bombing";"35";"0";"Ghor Province, Afghanistan";"On Sunday Taliban terrorists attacked a hospital in the central Afghan province of Ghor. According to official data, at least 35 people were killed, all civilians.[161]";"Taliban";"War in Afghanistan";"July";"2017"
24;"Suicide bombing, car bombing";"36 (+1)";"42";"Kabul, Afghanistan";"A bomb targeting a bus carrying workers from the Ministry of Mines exploded killing 36 and wounding 42.[162][163]";"Taliban";"War in Afghanistan";"July";"2017"
24;"Bombing";"1";"0";"Al Anbar Governorate, Iraq";"An army officer was killed as an IED blast occurred while defusing the bomb in western Anbar.[164]";"Islamic State";"Iraqi Civil War";"July";"2017"
24;"Bombing";"0";"2";"Diyala Governorate, Iraq";"Two Peshmerga fighters were injured as an improvised explosive device (IED) exploded near their patrol in western Diyala.[165]";"Islamic State (suspected)";"Iraqi Civil War";"July";"2017"
24;"Stabbing";"0";"1";"Petah Tikva, Israel";"July 2017 Petah Tikva attack: A 32-year old Israeli Arab civilian was stabbed in the neck in the city of Petah Tikva, by a Palestinian man from Qalqilya. The attacker was arrested and reportedly said that he \"did it for Al-Aqsa\".[166]";"Islamic Jihad Movement in Palestine (suspected)";"Temple Mount crisis";"July";"2017"
24;"Suicide bombing";"26 (+1)";"54";"Lahore, Pakistan";"July 2017 Lahore suicide bombing: 26 people were killed and 54 others were injured when a suicide bomber blew himself up in Lahore.[161]";"Tehrik-i-Taliban Pakistan";"War in North-West Pakistan";"July";"2017"
24;"Car bombing";"4";"3";"Mosul, Iraq";"A parked booby-trapped vehicle exploded in Bab Sinjar market, in Mosul, targeting security troops and civilians, leaving four civilians killed and three others, including two policemen, wounded.[167]";"Islamic State";"Iraqi Civil War";"July";"2017"
24;"Suicide car bombing";"7 (+4)";"0";"Sinai Peninsula, Egypt";"Seven civilians, including two young children, were killed by a car bomb that exploded at a security checkpoint in the Sinai Peninsula. Four gunmen were inside the vehicle.[168]";"Islamic State";"Sinai insurgency";"July";"2017"
24;"Shooting";"5";"0";"Sahel Region, Burkina Faso";"Ansaroul Islam terrorists killed five people in three different attacks in Burkina Faso's Sahel Region.[169]";"Nusrat al-Islam (suspected)";"Insurgency in the Maghreb";"July";"2017"
24;"Shooting";"1";"0";"Sardinata, Colombia";"At least one Colombian policeman was killed in an armed confrontation with strangers in a rural area of the municipality of Sardinata, in the department of Norte de Santander, bordering Venezuela, officials said.[170][171]";"ELN (suspected)";"Colombian conflict";"July";"2017"
24;"Shooting";"1";"2";"Baykan, Turkey";"One soldier was killed and another two were injured in an outlawed Kurdistan Workers’ Party (PKK) attack in the Baykan district of the southeastern province of Siirt.[172]";"PKK";"Kurdish–Turkish conflict";"July";"2017"
25;"Bombing";"2";"4";"Gao Region, Mali";"Islamist militants detonated a roadside bomb in Gao Region killing two Malian national guards, and wounding four.[173]";"Al-Qaeda in the Islamic Maghreb (suspected)";"Insurgency in the Maghreb";"July";"2017"
25;"Stabbing";"0";"1";"Melilla, Spain";"A man yelling \"Allahu Akbar\" stabbed a policeman. The incident is being investigated as a terror attack.[174]";"Islamist";"Islamic terrorism in Europe";"July";"2017"
25;"Bombing";"1";"7";"Baghdad, Iraq";"A police officer was killed and seven others were wounded in two different explosions in Baghdad.[175]";"Islamic State (suspected)";"Iraqi Civil War";"July";"2017"
25;"Shooting";"1";"0";"Dhi Qar Governorate, Iraq";"Assailants opened fire against a police officer while returning home by his own car in Al Dawaya area, northern Dhi Qar.[176]";"Islamic State";"Iraqi Civil War";"July";"2017"
25;"Shooting";"1";"1";"Kirkuk Governorate, Iraq";"Gunmen shot Kurdish MPs Riad Korshed and Azad shahed in Kirkuk Governorate, killing the first and injuring the second.[177]";"Islamic State";"Iraqi Civil War";"July";"2017"
25;"Car bombing";"2";"3";"Tikrit, Iraq";"Two personnel of the Shia-led paramilitary troops were killed, while three others were wounded as booby-trapped vehicle targeted a checkpoint, east of Tikrit city.[178]";"Islamic State";"Iraqi Civil War";"July";"2017"
25;"Shooting";"4";"0";"Mosul, Iraq";"Four security personnel were killed as Islamic State attacked troops at a market in western Mosul.[179]";"Islamic State";"Iraqi Civil War";"July";"2017"
25;"Executions";"10";"0";"Nineveh Governorate, Iraq";"Islamic State executed ten members, including Arab leaders, west of Mosul.[180]";"Islamic State";"Iraqi Civil War";"July";"2017"
25;"Execution";"1";"0";"Sar-e Pol Province, Afghanistan";"Militants affiliated with the Islamic State of Iraq and Syria (ISIS) terrorist group have beheaded a man, allegedly over sorcery in northern Sar-e-Pul province.[181]";"Islamic State";"War in Afghanistan";"July";"2017"
25;"Bombing";"6";"0";"Farah Province, Afghanistan";"Five police officers and a district chief were killed when an improvised explosive device (IED), emplaced by militants on a roadside, detonated targeting their vehicle in Qala-e Kah district in Afghanistan's Farah province.[182]";"Taliban";"War in Afghanistan";"July";"2017"
26;"Arson";"0";"0";"La Araucania Region , Chile";"Authorities in Chile say an evangelical church has been burned to the ground in a southern region that the Mapuche indigenous group claims as its ancestral territory.[183][184]";"Weichan Auka Mapu";"Mapuche conflict";"July";"2017"
26;"Shooting";"2";"1";"Bangassou, Central African Republic";"At least two peacekeepers were shot dead in the Central African Republic's south-eastern city of Bangassou.[185][186]";"Anti-balaka (suspected)";"Central African Republic Civil War";"July";"2017"
26;"Bombing, shelling";"1";"6";"Baghdad, Iraq";"A civilian was killed, while three others were wounded as a mortar missile fell on west of Baghdad. Moreover, three civilians were wounded in an IED blast in southern Baghdad.[187]";"Islamic State (suspected)";"Iraqi Civil War";"July";"2017"
26;"Shooting";"2";"Unknown";"Far North Region, Cameroon";"Two gendarmes were killed and several others injured during a Boko Haram attack in the Far North Region near the Nigerian border.[188]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
26;"Shooting";"4";"0";"Menaka, Mali";"Four civilians, including a child, were killed in an attack by militants in northeast Mali.[189]";"Al-Qaeda in the Islamic Maghreb (suspected)";"Insurgency in the Maghreb";"July";"2017"
26;"Shooting, kidnapping";"4";"4";"Kirkuk Governorate, Iraq";"Islamic State has killed four civilians and kidnapped others as the militants infiltrated into a village of Kakai Kurds, south of Kirkuk.[190]";"Islamic State";"Iraqi Civil War";"July";"2017"
26;"Ambush";"69";"0";"Borno State, Nigeria";"Suspected Boko Haram militants ambushed an exploration team working for the Nigerian National Petroleum Corporation, killing more than fifty people.[191]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
26;"Shooting";"1";"0";"Kulgam district, India";"Suspected militants shot dead a constable in Kulgam district of south Kashmir.[192]";"Lashkar-e-Taiba (suspected)";"Insurgency in Jammu and Kashmir";"July";"2017"
27;"Suicide bombing";"1 (+2)";"1";"Amiriyah Fallujah, Iraq";"A policeman was killed, while head of police station was injured in a suicide attack against Amiriyat al-Fallujah police station.[193]";"Islamic State";"Iraqi Civil War";"July";"2017"
27;"Bombing";"2";"3";"Diyala Governorate, Iraq";"Two women died and three men were wounded in two consecutive IED explosions in Diyala province.[194]";"Islamic State";"Iraqi Civil War";"July";"2017"
27;"Sniper Attack";"1";"1";"Norte de Santander Department, Colombia";"Army troops and armed groups are fighting in the Maracaibito village of Hacarí municipality, in the Norte de Santander Department The clashes left a dead soldier, identified as Victor Segundo Olaya Charry and a more wounded soldier, who were attacked by a sniper.[195][196]";"ELN (suspected)";"Colombian conflict";"July";"2017"
27;"Shooting";"3";"0";"Sahel Region, Burkina Faso";"Ansaroul Islam terrorists killed three people in an attack against the village of Takeo, in Burkina Faso's Sahel Region.[197]";"Nusrat al-Islam suspected)";"Insurgency in the Maghreb";"July";"2017"
27;"Execution";"1";"0";"Sar-e Pol Province, Afghanistan";"Militants affiliated with the Islamic State of Iraq and Syria (ISIS) terrorist group have beheaded a man, allegedly over sorcery in northern Sar-e-Pul province of Afghanistan.[181]";"Islamic State";"War in Afghanistan";"July";"2017"
28;"Suicide bombings";"6 (+5)";"0";"Anbar Province, Iraq";"Iraqi security forces killed four suicide bombers while a fifth one killed a whole family of six west of Anbar.[198]";"Islamic State";"Iraqi Civil War";"July";"2017"
28;"Suicide bombing";"1 (+4)";"0";"Meme, Cameroon";"One civilian and four Boko Haram terrorists have been killed in a bomb attack in Meme.[199]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
28;"Attempted stabbing";"0 (+1)";"0";"Gush Etzion Junction, West Bank";"A Palestinian attempted to carry out a stabbing attack at the Gush Etzion junction in the West Bank. The assailant was shot and later died from his wounds. No civilians were reported to be wounded in the attack.[200]";"Hamas (suspected)";"Israeli–Palestinian conflict";"July";"2017"
28;"Bombing";"0";"9";"Rajah Buayan, Philippines";"Nine soldiers were injured when suspected militants set off an improvised explosive device (IED) in Rajah Buayan, Maguindanao.[201]";"Bangsamoro Islamic Freedom Fighters";"Moro conflict";"July";"2017"
28;"Shooting";"1 (+4)";"1";"Pangasinan, and Sorsogon City, Philippines";"policeman and four suspected communist rebels were killed in separate clashes in the provinces of Pangasinan and Sorsogon on Friday, military and police reports said.[202]";"New People's Army";"CPP-NPA-NDF conflict";"July";"2017"
28;"Shooting";"10";"10";"Helmand Province, Afghanistan";"At least 10 police force members were killed in a Taliban attack in Nawa district in Helmand province.[203]";"Taliban";"War in Afghanistan";"July";"2017"
29;"Bombing";"0";"2";"Mogadishu, Somalia";"At least two civilians were wounded in a powerful landmine explosion in the Somali capital Mogadishu.[204]";"Al-Shabaab";"War in Somalia";"July";"2017"
29;"Bombing";"4";"5";"Panjgur District, Pakistan";"Four people were killed and five others injured in a blast in Cheeqgi area near Pakistan-Iran border in Panjgur District.[205]";"Tehrik-i-Taliban Pakistan (suspected)";"War in North-West Pakistan";"July";"2017"
29;"Suicide bombings";"14 (+2)";"15";"Dikwa, Nigeria";"14 people were killed and 15 others were injured when two suicide bombers blew up themselves in Dikwa, Nigeria.[206]";"Boko Haram";"Boko Haram insurgency";"July";"2017"
29;"Shooting";"1";"1";"Baghdad, Iraq";"A tribal fighter was killed, while another one was injured in an armed attack against checkpoint in southern Baghdad.[207]";"Islamic State";"Iraqi Civil War";"July";"2017"
29;"Bombing";"3";"7";"Mosul, Iraq";"Three civilians were killed, while seven others were injured as an IED blast exploded in a residential district in a village, southeast of Mosul.[208]";"Islamic State";"Iraqi Civil War";"July";"2017"
29;"Shooting";"6";"8";"Balochistan, Pakistan";"Unknown armed men attacked two check posts of Pakistani security forces killing at least six soldiers and injuring eight others on Friday and Saturday evenings.[209]";"Balochistan Liberation Army";"Balochistan insurgency";"July";"2017"
29;"Shooting";"1";"0";"Caracas, Venezuela";"The 39 year old lawyer candidate for the constituent assembly, José Félix Pineda, was killed in his home the night before the votings. Prosecutors said an armed group had broken into his home in Ciudad Bolívar and shot him dead.[210]";"Right-Wing Extremists";"2014–2017 Venezuelan protests";"July";"2017"
30;"Bombing";"0";"0";"Marseille, France";"A bomb exploded in the night, in front of the premises of Action Française (far-right royalist organization) in Marseille.[211]";"Left-Wing Extremists (suspected)";"Terrorism in France";"July";"2017"
30;"Bombing, shooting";"1";"6";"Al-Awamiyah, Saudi Arabia";"A Saudi police officer was killed and six others wounded when a patrol came under attack in the town of Awamiya in eastern Saudi Arabia.[212]";"Shia militants";"2017 Qatif unrest";"July";"2017"
30;"Suicide car bombing";"6 (+1)";"20";"Mogadishu, Somalia";"A car bomb explosion in the Somali capital Mogadishu on Sunday killed six and wounded 20 others.[213]";"Al-Shabaab";"War in Somalia";"July";"2017"
30;"Bombing";"1";"2";"Nangarhar Province, Afghanistan";"A Nangarhar tribal elder was killed in a roadside blast. Two civilians traveling with him were wounded.[214]";"Islamic State (suspected)";"War in Afghanistan";"July";"2017"
30;"Shooting";"1";"0";"Baghdad, Iraq";"A fighter belonging to al-Hashd al-Ashaeri (Tribal Mobilization Forces) was killed in an armed attack in northern Baghdad.[215]";"Islamic State (suspected)";"Iraqi Civil War";"July";"2017"
30;"Suicide car bombing";"2 (+1)";"0";"Al Anbar Governorate, Iraq";"Two Iraqi soldiers were killed when a booby-trapped vehicle exploded in their patrol in the west of the country.[216]";"Islamic State";"Iraqi Civil War";"July";"2017"
30;"Shooting";"2";"6";"Ghazni Province, Afghanistan";"Taliban stormed a security outpost in eastern Ghazni province killing 2 policemen and wounding 6 others.[217]";"Taliban";"War in Afghanistan";"July";"2017"
30;"Kidnapping, execution";"7";"0";"Basilan, Philippines";"Seven men who were allegedly kidnapped by Abu Sayyaf bandits were found dead in the southern island province of Basilan.[218]";"Abu Sayyaf";"Moro conflict";"July";"2017"
30;"Suicide bombing";"4 (+1)";"0";"Aleppo, Syria";"Four people were killed in an ISIS suicide attack targeting a meeting between two armed Syrian opposition groups south of Aleppo.[219]";"Islamic State";"Syrian Civil War";"July";"2017"
30;"Roadside Bombing";"0";"7";"Caracas, Venezuela";"Seven policemen were injured today after the explosion of two bikes of the National Police (PNB) and two other civilians, in the vicinity of a protest in Caracas against the elections to the National Constituent Assembly.[220][221]";"Opposition militants";"Venezuelan Protest";"July";"2017"
30;"Shooting";"5";"4";"Derna, Libya";"Terrorist attacked at dawn three sites under the control\" of Haftar's forces south of the eastern city of Derna, killing five soldiers.
[222]";"Shura Council of Mujahideen in Derna";"Libyan Civil War";"July";"2017"
30;"Shooting and bombing";"12-39+ (+8)";"7";"Lower Shebelle, Somalia";"Golweyn ambush: A convoy of Ugandan AMISOM peacekeepers and Somali soldiers was ambushed by Al-Shabaab, resulting in the death of many Ugandans.[223][224]";"Al-Shabaab";"War in Somalia";"July";"2017"
31;"Suicide bombing, shootings";"2 (+4)";"3";"Kabul, Afghanistan";"2017 attack on the Iraqi embassy in Kabul: Insurgents in the Islamic State committed an attack on the Iraqi Embassy in the Afghan capital Kabul. Three more terrorists entered the embassy. Two Afghan guards were killed in the attack.[225]";"Islamic State (claimed)";"War in Afghanistan";"July";"2017"
31;"Bombing";"1";"2";"Baqubah, Iraq";"A policeman was killed and two others were wounded when a roadside bomb exploded northeast of Baqubah.[226]";"Islamic State";"Iraqi Civil War";"July";"2017"
