"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"14";"Shooting";"3 (+10)";"27";"Borno State, Nigeria";"Three soldiers were killed by Boko Haram. Ten attackers were also killed.[80][81][82][83]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"14";"Execution";"5";"0";"Kirkuk, Iraq";"Islamic State militants burned a family of five people (a mother and four children).[84]";"Islamic State";"Iraqi Civil War";"January";"2017"
"14";"Executions";"17";"0";"Gnam-Gnam, Cameroon";"At least 17 people were killed by Boko Haram militants.[85][86]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"15";"Bombing, kidnapping";"7";"2";"Nangarhar, Afghanistan";"At least seven civilians were killed in an explosion in the eastern Nangarhar province. Afghan officials also accused the Islamic State group of kidnapping 14 Muslim clerics.[87][88]";"Islamic State (suspected)";"War in Afghanistan";"January";"2017"
"15";"Arson";"1";"0";"La Araucania, Chile";"One person was killed in an arson attack in the southern region of La Araucania in the town of Cañete, an area of southern Chile where Mapuche indigenous people claim land.[89]";"Mapuche";"Mapuche conflict";"January";"2017"
"15";"Shooting";"9";"Unknown";"Bosso, Niger";"Nine people were killed by Fulani herdsmen.[90]";"Fulani herdsmen";"";"January";"2017"
"15";"Shooting";"1";"Unknown";"Raqqa, Syria";"An American volunteer was killed by Islamic State.[91]";"Islamic State";"Syrian Civil War";"January";"2017"
"16";"Suicide bombing";"3 (+2)";"17";"Maiduguri, Nigeria";"Two teenage suicide bombers exploded at Nigeria's University of Maiduguri, killing three people, including a professor.[92][93]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"16";"Bombing";"4";"2";"Diyarbakir, Turkey";"Four Turkish police officers were killed and two more were wounded when a roadside bomb hit a passing police bus.[94][95]";"Kurdistan Workers' Party";"Kurdish–Turkish conflict";"January";"2017"
"16";"Bombing";"0";"5";"Sirnak, Turkey";"An explosive was detonated in the town of Sirnak, Turkey. The handmade explosive was attached under the vehicle of a council contractor repairing the city's water network.[96]";"Kurdistan Workers' Party";"Kurdish–Turkish conflict";"January";"2017"
"16";"Shooting";"8 (+2)";"3";"New Valley Province, Egypt";"Eight Egyptian security officers were killed and three others were injured when their checkpoint around 70 km away from the Kharga Oasis was attacked by unidentified militants. At least two of the assailants were killed, while the others escaped.[97]";"Islamic State (suspected)";"Insurgency in Egypt";"January";"2017"
"16";"Bombing";"1";"2";"Arish, Egypt";"Bombing left one dead and two injured in Aris city.[98]";"Unknown";"Sinai insurgency";"January";"2017"
"16";"Bombings";"1";"5";"Baghdad, Iraq";"One person was killed and five others were wounded when two explosive devices exploded in Baghdad.[99]";"Islamic State (suspected)";"Iraqi Civil War";"January";"2017"
"16";"Shooting";"4";"3";"Abyan, Yemen";"Four soldiers were killed and three wounded in an Al-Qaeda attack on a checkpoint in Yemen.[100]";"Al-Qaeda in the Arabian Peninsula";"Yemeni Civil War";"January";"2017"
"16";"Shooting";"2";"0";"Quetta, Pakistan";"Two terrorist attacks left at least two police dead in Quetta.[101]";"Unknown";"";"January";"2017"
