"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"4";"Bombing";"0";"6";"Baghdad, Iraq";"Six civilians were wounded in an IED blast in southwestern Baghdad.[17]";"Islamic State (suspected)";"Iraqi Civil War";"September";"2017"
"4";"Bombing";"0";"4";"Qazigund, India";"Four CRPF men were wounded in a grenade attack in Qazigund market. Lashkar-e-Taiba claimed responsibility.[18]";"Lashkar-e-Taiba (suspected)";"Insurgency in Jammu and Kashmir";"September";"2017"
"4";"Shooting";"3";"3";"Balochistan, Pakistan";"At least three security personnel including an army officer were killed and three others wounded in a terrorist attack in the restive southwestern Balochistan province.[19]";"Tehrik-i-Taliban Pakistan (suspected)";"Insurgency in Balochistan";"September";"2017"
"4";"Arson";"0";"0";"Temuco, Chile";"In the outskirts of Temuco, in Forest Mininco estate, two trucks and five forest machinery were burned were burned by at least four attackers armed with shotguns.[20][21]";"Coordinadora Arauco Malleco (suspected)";"Mapuche conflict";"September";"2017"
"5";"Bombings";"1";"5";"Baghdad, Iraq";"Six persons were killed and injured in two blasts in north and west of Baghdad.[22]";"Islamic State";"Iraqi Civil War";"September";"2017"
"5";"Bombing";"0";"10";"Nineveh Governorate, Iraq";"Ten Kurdish Peshmerga fighters were wounded in a roadside bomb blast west of Mosul.[23]";"Islamic State";"Iraqi Civil War";"September";"2017"
"5";"Bombing";"2";"2";"Kidal, Mali";"The United Nations mission in Mali says two peacekeepers have been killed and two others seriously injured when a convoy hit a mine in the northern Kidal region.[24]";"Al-Qaeda in the Islamic Maghreb";"Insurgency in the Maghreb";"September";"2017"
"5";"Shooting";"4";"0";"Borno State, Nigeria";"Boko Haram members killed four farmers in a drive-by shooting in Borno state in Nigeria's volatile northeast.[25]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"5";"Bombing";"3";"1";"Najaf, Iraq";"A Muslim cleric survived an assassination attempt, leaving him wounded in Najaf. Three of his companions were killed in the attack.[26]";"Islamic State (suspected)";"Iraqi Civil War";"September";"2017"
"5";"Assassination";"1";"0";"Agusan del Norte, Philippines";"A Lumad (Indigenous people) leader was shot dead by suspected members of the New People's Army (NPA) on Tuesday.[27]";"New People's Army";"CPP-NPA-NDF rebellion";"September";"2017"
"6";"Bombing, shooting";"1";"3";"Saladin Governorate, Iraq";"A soldier was killed, three others were wounded in an Islamic State attack launched against a security checkpoint in the south of Salahuddin.[28]";"Islamic State";"Iraqi Civil War";"September";"2017"
"6";"Beheadings";"4";"0";"Lamu County, Kenya";"Four people have been beheaded in two villages in Hindi, Lamu West by suspected Al-Shabaab militants.[29]";"Al-Shabaab (suspected)";"Spillover of the war in Somalia";"September";"2017"
"6";"Bombings";"1";"7";"Baghdad Governorate, Iraq";"One civilian was killed, seven others were wounded in two bomb blasts that occurred in north and south of Baghdad.[30]";"Islamic State";"Iraqi Civil War";"September";"2017"
"6";"Shooting";"2";"3";"Hakkâri Province, Turkey";"Two workers were killed and three others were injured on Wednesday after being targeted by PKK in Hakkâri Province.[31]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"6";"Suicide bombing";"0 (+1)";"6";"Bagram Air Base, Afghanistan";"Six, including an American were injured in a suicide bombing at Bagram Air Base.[32][33]";"Taliban";"War in Afghanistan";"September";"2017"
"6";"Shooting";"3";"0";"Churcampa Province, Peru";"At least three police were shot dead by suspected militants at approximately 6 p.m. in the province of Churcampa, Huancavelica region.[34][35]";"Shining Path";"Internal conflict in Peru";"September";"2017"
"6-7";"Shootings";"8";"0";"Borno State, Nigeria";"Boko Haram jihadists killed eight people in a series of raids on farming communities in northeast Nigeria.[36]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"7";"Bombings";"1";"6";"Baghdad, Iraq";"An explosive device placed next to commercial shops in Diyala Bridge region went off, wounding two people. Hours later another explosive device, placed near a gorcer’s shop in Youssefiya, went off, killing one person and wounding four others.[37][38]";"Islamic State";"Iraqi Civil War";"September";"2017"
"7";"Shooting, Bombing";"0";"0";"Durankaya, Turkey";"PKK militants attacked the house of Durankaya's major with long automatic weapons, in Hakkâri Province. An explosion was also registered in the area. Turkish police are looking for the attackers. No injuries have been reported.[39]";"PKK";"Kurdish-Turkish conflict";"September";"2017"
"7";"Bombing";"1";"15";"Srinagar, India";"One person was killed while 15 others, including three policemen were seriously injured in a grenade attack by militants at Jahangir Chowk in Srinagar.[40]";"Lashkar-e-Taiba (suspected)";"Insurgency in Jammu and Kashmir";"September";"2017"
"7";"Shooting";"5";"3";"Tegucigalpa, Honduras";"Five people were killed and three others were injured in a shootout recorded at midnight in a residential Honduras, Tegucigalpa.[41]";"Militants (suspected)";"2009 Honduran constitutional crisis";"September";"2017"
"8";"Bombings";"1";"8";"Baghdad, Iraq";"Two blasts hit the south and the west of Baghdad, killing and injuring nine people. One of the bombs exploded in a market and the other blast targeted a police patrol.[42]";"Islamic State";"Iraqi Civil War";"September";"2017"
"8";"Shooting";"1";"1";"Bingol, Turkey";"One Turkish soldier was killed and another injured during an operation against PKK.[43]";"PKK";"Kurdish-Turkish conflict";"September";"2017"
"8";"Suicide bombing";"6 (+1)";"3";"Baidoa, Somalia";"At least six people were killed and three wounded when a suicide bomber attacked a busy restaurant in Somalia's southwestern city of Baidoa.[44]";"Al-Shabaab";"War in Somalia";"September";"2017"
"8";"Shooting";"5";"0";"Logar Province, Afghanistan";"An Afghan Local Police (ALP) personnel gunned down four comrades and a civilian in central Logar province.[45]";"Taliban";"War in Afghanistan";"September";"2017"
"8";"Suicide bombings";"0 (+2)";"8";"Maiduguri, Nigeria";"Two female suicide bombers died in Maiduguri while eight other commuters close to the explosions received various degrees of injuries.[46]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"8";"Shooting, bombing";"7";"Unknown";"Ngala, Nigeria";"At least seven people were killed when Boko Haram jihadists attacked a camp for people displaced by the conflict in northeast Nigeria.[47]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"9";"Shooting";"19";"5";"Jos, Nigeria";"The Plateau Police Command has confirmed 19 persons killed and five others injured in an attack on Ancha village, Bassa Local Government, on Friday. The state Commissioner of Police,said that preliminary investigation had indicated that the attack was carried out by Fulani gunmen.[48]";"Fulani herdsmen";"Communal conflicts in Nigeria";"September";"2017"
"9";"Shooting";"1";"0";"Kapisa province, Afghanistan";"The head of Kapisa Ulema Council, Gul Mohammad Hanifyar, was gunned down by a number of unknown gunmen in central Kapisa province.[49]";"Taliban (suspected)";"War in Afghanistan";"September";"2017"
"9";"Shooting";"1";"2";"Anantnag, India";"Militants attacked a police patrol near a bus stand at Anantnag in Jammu and Kashmir killing a policeman and injuring two other cops in the firing.[50]";"Hizbul Mujahideen (suspected)";"Insurgency in Jammu and Kashmir";"September";"2017"
"9";"Bombing";"3";"3";"Baghdad, Iraq";"Three civilians were killed, while three others were wounded in a bomb blast in eastern Baghdad.[51]";"Islamic State";"Iraqi Civil War";"September";"2017"
"9";"Shooting";"1";"1";"Siirt Province, Turkey";"Militants stormed a village in Turkey's southeastern Siirt province, killing a 65-year-old man.[52]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"10";"Suicide car bombing";"0 (+1)";"1";"Diyarbakir Province, Turkey";"A soldier was slightly wounded in a suicide attack in Turkey’s southeastern province of Diyarbakir.[53]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"10";"Suicide bombing";"6 (+1)";"20";"Beledweyne, Somalia";"At least six people were killed and more than 20 others were injured in a suicide bomb attack in central Somali town of Beledweyne.[54]";"Al-Shabaab";"War in Somalia";"September";"2017"
"10";"Bombing";"1";"5";"Baghdad, Iraq";"A civilian was killed, five others were wounded in a bomb blast that took place in southwest of Baghdad.[55]";"Islamic State";"Iraqi Civil War";"September";"2017"
"10";"Bombing";"1";"0";"Ramadi, Iraq";"An Iraqi soldier died while trying to deactivate an explosive device west of the city of Ramadi.[56]";"Islamic State";"Iraqi Civil War";"September";"2017"
"10";"Shooting";"4";"2";"Kuchlak, Pakistan";"Four people belonging to the Hazara community were killed and two others severely injured in an attack by armed men in the Kuchlak area.[57]";"Lashkar-e-Jhangvi (suspected)";"Sectarianism in Pakistan";"September";"2017"
"11";"Shooting";"1";"0";"Balkh province, Afghanistan";"A Spanish doctor has been killed during a shooting in a hospital in Mazar-e-Sharif, Balkh province.[58][59]";"Taliban (suspected)";"War in Afghanistan";"September";"2017"
"11";"Car bombing, Shooting";"10 (+7)";"23";"Beled Hawa, Somalia";"Al-Shabaab militants attacked a Somali military base and police station near the border with Kenya, killing ten soldiers. Additionally, a car bomb exploded in the base with gunmen later storming it.[60][61]";"Al-Shabaab";"War in Somalia";"September";"2017"
"11";"Bombings";"18";"7";"Arish, Egypt";"A bomb attack hit three Egyptian military convoys, killing at least 18 people including a brigadier general and injuring 7. Islamic State claims responsibility.[62]";"Islamic State";"Sinai insurgency";"September";"2017"
"11";"Suicide car bombing";"0";"5";"Bagram, Afghanistan";"Five U.S. troops were wounded when a suicide bomber drove a car bomb into an armored convoy outside Bagram Air Base in northern Afghanistan.[63]";"Taliban";"War in Afghanistan";"September";"2017"
"11";"Car bombing";"1";"9";"Mogadishu, Somalia";"At least one person was killed, and nine others were wounded after a car packed with explosives went off at a busy cafe near Wehliye hotel, close to Dabka junction.[64]";"Al-Shabaab (suspected)";"War in Somalia";"September";"2017"
"11";"Rocket attack";"0";"2";"Gao, Mali";"A mortar shell hit soldiers at Gao Airport.[65]";"Al-Qaeda in the Islamic Maghreb (suspected)";"Insurgency in the Maghreb";"September";"2017"
"12";"Bombings";"2";"3";"Baghdad, Iraq";"A paramilitary fighter was killed and two others were wounded when a bomb exploded in a southern Baghdad area. Moreover, a civilian was killed, while another was injured in a bomb blast in east of the capital Baghdad.[66][67]";"Islamic State";"Iraqi Civil War";"September";"2017"
"13";"Assassination";"1";"0";"Miraflores, Colombia";"A university student, was killed in the last hours by an armed command of the dissident Front of the Farc, in the urban area of the Barranquillita inspection of the municipality of Miraflores, Guaviare.[68][69]";"FARC Dissidents";"Colombian conflict";"September";"2017"
"13";"Suicide bombing";"3 (+1)";"6";"Kabul, Afghanistan";"Suicide bomber detonated explosives at a check post leading to the cricket stadium where a league match was being played in Kabul.[70]";"Taliban (suspected)";"War in Afghanistan";"September";"2017"
"13";"Suicide bombing";"4 (+1)";"1";"Far North Region, Cameroon";"A young woman blew herself up in Cameroon’s far north, killing four people and injuring another.[71]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"13";"Shooting";"2 (+5)";"0 (+2)";"Sinai Peninsula, Egypt";"Five militants and two soldiers were killed in clashes that erupted after armed men tried to attack a security checkpoint in Sinai province. Two other militants were injured and some others fled the scene.[72]";"Islamic State (suspected)";"Sinai insurgency";"September";"2017"
"13";"Bombing";"1";"8";"Bismayah New City, Iraq";"An IED exploded near the industrial district in Besmaya village, located on Baghdad-Wassit road, which left a person killed and eight others wounded.[73]";"Islamic State";"Iraqi Civil War";"September";"2017"
"14";"Bombing, Shooting";"2";"27";"Yala Province, Thailand";"Two soldiers died and 27 other people were wounded, including two civilians, as suspected rebels ambushed an army patrol in Thailand’s violence-stricken deep south.[74]";"Barisan Revolusi Nasional (suspected)";"South Thailand insurgency";"September";"2017"
"14";"Suicide car bombing, Shooting";"84 (+4)";"93";"Nasiriyah, Iraq";"2017 Nasiriyah attacks: An Islamic State attack caused at least 84 deaths and more than 90 injuries. The first attack struck close to a restaurant while shortly afterwards a car bomb targeted a security checkpoint in the same area, near Nasiriyah in the governorate of Dhi Qar.[75][76][77]";"Islamic State";"Iraqi Civil War";"September";"2017"
"14";"Rocket attack, bombing";"1";"4";"Harfa, Syria";"One citizen was killed while four others were injured as the terrorist groups targeted with mortar shells and explosive devices the inhabitants of Harfa village in the countryside of Quneitra province of Syria.[78]";"Islamic State (suspected)";"Syrian Civil War";"September";"2017"
"15";"Attempted bombing";"0";"30";"London, United Kingdom";"2017 Parsons Green bombing: A crude homemade bomb partially exploded on a District line tube train at Parsons Green tube station, London injuring thirty people.[79]";"Al-Qaeda (suspected)";"Terrorism in Europe";"September";"2017"
"15";"Car bombing";"0";"6";"Benghazi, Libya";"A car bomb wounded six people including four security personnel near a passport office in Benghazi.[80]";"Islamic State (suspected)";"Libyan Civil War";"September";"2017"
"15";"Rocket attack";"1";"1";"Deir ez-Zor, Syria";"One citizen was killed while another woman was injured in a terrorist attack with mortar shells on al-Joura neighborhood in Deir Ezzor city.[81]";"Islamic State";"Syrian Civil War";"September";"2017"
"15";"Suicide car bombing";"1 (+1)";"2";"Kandahar Province, Afghanistan";"A Romanian soldier was killed in a Taliban claimed suicide attack on a NATO convoy in southern Afghanistan that also wounded two others.[82]";"Taliban";"War in Afghanistan";"September";"2017"
"15";"Arson";"0";"0";"Cadiz City, Negros Occidental, Philippines";"Suspected members of the New People’s Army armed with hand grenades, high powered weapons and grenade launchers attacked and damaged 90 solar panels of the biggest solar farm in Southeast Asia located in Cadiz City, Negros Occidental on Thursday night.[83]";"New People’s Army";"CPP-NPA-NDF conflict";"September";"2017"
"16";"Shooting";"5";"5";"Badghis Province, Afghanistan";"At least five Afghan policemen were killed and five others wounded after Taliban militants attacked a checkpoint in the western Badghis province in Afghanistan.[84]";"Taliban";"War in Afghanistan";"September";"2017"
"16-17";"Shooting";"8 (+6)";"4 (+4)";"Ghazni Province, Afghanistan";"Eight police and six Taliban insurgents were killed during an hours-long clash in Deh Yak district of southern Ghazni province. Four police and as many Taliban rebels were wounded.[85]";"Taliban (suspected)";"War in Afghanistan";"September";"2017"
"17";"Bombing";"24";"23";"Mosul, Iraq";"Twenty four people were killed when a booby-trap exploded in a school building west of Mosul, including twelve militants from Tribal Hashid, as they were training in that school.[86][87]";"Islamic State";"Iraqi Civil War";"September";"2017"
"17";"Shooting";"4";"3";"Hiran, Somalia";"At least four soldiers were killed and three others injured when al-Shabaab militants attacked an army checkpoint in central Somalia.[88]";"Al-Shabaab";"War in Somalia";"September";"2017"
"17";"Shooting";"5";"0";"Borno State, Nigeria";"A village chief imam and four others were slaughtered by suspected Boko Haram members in Borno State.[89]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"17";"Shooting";"1";"1";"Masbate City, Philippines";"Suspected members of the New People's Army killed a 15-year-old student in an attack on soldiers repairing a daycare center in Masbate city. In the same incident one soldier was wounded.[90]";"New People's Army";"CPP-NPA-NDF conflict";"September";"2017"
"18";"Suicide bombing";"1 (+1)";"22";"Chaman, Pakistan";"At least one person was killed and 22, including security personnel, were injured in a blast near the Pak-Afghan border in Chaman.[91]";"Tehrik-i-Taliban Pakistan (suspected)";"War in North-West Pakistan";"September";"2017"
"18";"Suicide bombings";"15 (+3)";"43";"Borno State, Nigeria";"At least 15 people have been killed and 43 others injured in a suicide attack on Mashimari village in Borno state.[92]";"Boko Haram (suspected)";"Boko Haram insurgency";"September";"2017"
"18";"Bombings";"1";"2";"Baghdad, Iraq";"A police member died and two army soldiers were wounded in two bomb blasts in eastern and southern Baghdad.[93]";"Islamic State";"Iraqi Civil War";"September";"2017"
"18";"Bombing";"1";"6";"Qamishli, Syria";"A booby-trapped motorbike exploded in the northeastern Syrian city of Qamishli on Monday, killing a child and wounding six other people.[94]";"Islamic State";"Syrian Civil War";"September";"2017"
"18";"Assassination";"1";"0";"Guaviare Department, Colombia";"Suspected members of the FARC's first front, was held responsible for the murder of a 26-year-old man recognized for being a youth leader in his community and opposing the recruitment of minors.[95]";"FARC Dissidents (suspected)";"Colombian conflict";"September";"2017"
"19";"Bombing";"1";"0";"Kirkuk Governorate, Iraq";"A civilian was killed in a blast as a bomb, planted by Islamic State, exploded in south of Kirkuk.[96]";"Islamic State";"Iraqi Civil War";"September";"2017"
"19";"Bombing, Arson";"0";"2";"Antioquia Department, Colombia";"Two men armed with explosives that were mobilized in a motorcycle threw two ieds against the station of Police, informed the authorities. At least two policemen were wounded by the shrapnel. In the same region, another group of ELN guerrillas broke into one of the camps of the consortium responsible for the construction of the Puerto Valdivia-Hidroituango road and burned four vehicles.[97]";"ELN";"Colombian conflict";"September";"2017"
"20";"Kidnapping";"0";"10";"Sukma district, India";"At least ten villagers were abducted by Naxals militants.[98]";"Communist Party of India (Maoist)";"Naxalite–Maoist insurgency";"September";"2017"
"20";"Car bombing";"1";"2";"Mogadishu, Somalia";"At least one person was killed, and two others were injured in a car bomb explosion in Mogadishu.[99]";"Al-Shabaab";"War in Somalia";"September";"2017"
"20-21";"Arson";"0";"0";"La Araucania Region, Chile";"Three churches were burned during dawn Wednesday in the communes of Victoria and Ercilla, Region of La Araucanía. These are two Catholic precincts and one evangelical where pamphlets were allusive to the Mapuche cause and in defense of the comuneros who add 106 days on hunger strike.[100][101]";"Militants (suspected)";"Mapuche conflict";"September";"2017"
"21";"Bombing, Shooting";"4";"30";"Tral, India";"Four civilians were killed and 30 injured after suspected Hizbul Mujahideen attacked the cavalcade of a Jammu and Kashmir minister Naeem Akhtar with grenades and gunfire.[102]";"Hizbul Mujahideen (suspected)";"Insurgency in Jammu and Kashmir";"September";"2017"
"21";"Bombing";"2";"3";"Canalete, Cordoba Department, Colombia";"According to preliminary information, an explosive device was activated by a police patrol, at least two policemen were killed and three others were wounded in the municipality of Canalete, Córdoba.[103][104]";"FARC Dissidents (suspected)";"Colombian conflict";"September";"2017"
"22";"Shooting";"0";"0";"Ayacucho District, Peru";"A military patrol and a group of Sendero Luminoso remnants clashed Thursday in a sector of the Vraem in Ayacucho without causing injuries, reported the Joint Command of the Armed Forces.[105]";"Sendero Luminoso";"Internal Conflict in Peru";"September";"2017"
"22";"Assault";"0";"0";"Caqueta Department, Colombia";"Apparently dissidents from the FARC installed a stop between the El Paujil road and Cartagena del Chaira, who painted vehicles with emblems of the guerrilla group where they distributed leaflets alluding to Mono Jojoy.[106]";"FARC Dissidents";"Colombian conflict";"September";"2017"
"22";"Bombing";"1";"0";"Hakkâri Province, Turkey";"One Turkish soldier was killed in an attack by PKK terrorists in the southeastern province of Hakkari.[107]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"22";"Ambush, Shooting";"1";"5";"Madre de Dios Region, Peru";"A policeman was killed and four injured. A guide were also injured and one missing by the 116 of the Interoceanic road, 15 minutes by motorcycle, in the section of Puerto Maldonado - Mazuko, Madre de Dios.[108]";"Militants";"Internal Conflict in Peru";"September";"2017"
"23";"Shooting";"1";"0";"Helmand Province, Afghanistan";"Taliban militants have killed a district police chief in the southern province of Helmand.[109]";"Taliban";"War in Afghanistan";"September";"2017"
"23";"Shooting";"5";"8";"Ghazni Province, Afghanistan";"Five policemen manning a check-post were killed and eight others wounded in a Taliban attack in southern Ghazni province.[110]";"Taliban";"War in Afghanistan";"September";"2017"
"23";"Bombings";"0";"8";"Donetsk, Ukraine";"Two explosions occurred in the Donetsk metropolis. Eight people suffered injuries. The authorities of the non-recognized People's Republic of Donetsk called the detonations an attempted asassination of the Treasury Secretary Alexander Timofeyev. The man was seriously injured and was brought to the hospital.[111]";"Ukrainian Militants (suspected)";"War in Donbass";"September";"2017"
"23";"Shooting";"3";"0";"Bayelsa State, Nigeria";"A shooting leaves at least two security escorts and a civilian crew member of the tugboat dead.[112]";"Niger Delta Militants (suspected)";"2016 Niger Delta conflict";"September";"2017"
"24";"Assassination";"1";"0";"Kanker, Chhattisgarh, India";"A village official was killed by naxal militants, accused of being a police informer.[113]";"Communist Party of India (Maoist)";"Naxalite–Maoist insurgency";"September";"2017"
"24";"Suicide car bombing";"0";"5";"Kabul, Afghanistan";"A suicide car bomber targeted a Danish troops convoy in Kabul's PD5 wounding at least five civilians.[114][115]";"Taliban";"War in Afghanistan";"September";"2017"
"24";"Mortar attack";"3";"0";"Deir ez-Zor Syria";"ISIS mortar attack killed a Russian lieutenant general and two colonels who were commanding local Syrian and Russian forces. Russian authorities blamed the USA's hypocrisy for their deaths.[116][117]";"Islamic State";"Syrian Civil War";"September";"2017"
"25";"Shooting, Bombing";"0";"3";"Arauca Department, Colombia";"At least three wounded policemen left two guerilla raids by the National Liberation Army in the Colombian department of Arauca (northeast), where authorities are alert to possible insurgent harassment, official sources said.[118]";"ELN";"Colombian conflict";"September";"2017"
"25";"Rocket attack";"4";"3";"Salamiyah, Syria";"Four civilians, two of them children, were killed in a rocket attack by ISIS terrorists on Salamiyeh city, Syria.[119]";"Islamic State";"Syrian Civil War";"September";"2017"
"25";"Rocket attack";"1";"5";"Semdinli, Turkey";"A mortar attack by PKK terrorists targeting a gendarmerie outpost in southeastern Turkey Monday resulted in the death of an illegal migrant and injured five others waiting for their asylum procedures to be completed.[120]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"25";"Shooting";"3";"7";"Agri Province, Turkey";"PKK terrorists killed three migrants Monday and injured seven others in eastern Turkey’s Agri province.[121]";"PKK";"Kurdish–Turkish conflict";"September";"2017"
"26";"Suicide bombing";"5 (+1)";"3";"Dikwa, Nigeria";"A female suicide bomber killed five people when she blew herself up in a mosque in northeast Nigeria. Three other worshippers were injured in the attack.[122]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"26";"Bombing";"0";"0";"Teorama, Colombia";"Alleged members of the ELN activated an explosive device in a section of the Caño Limón-Coveñas pipeline, near the town of Teorama in the northern department of Santander, bordering Venezuela. The attack led to the spillage of oil in several streams in the area.[123]";"ELN";"Colombian conflict";"September";"2017"
"26";"Arson";"0";"0";"Norte de Santander Department, Colombia";"A group of men intercepted a bus that covered the Pamplona - Labateca - Toledo route. The passengers were stripped of their belongings and cell phones, before the car was cremated.[124]";"ELN (suspected)";"Colombian conflict";"September";"2017"
"26";"Shooting";"3 (+1)";"1";"Har Adar, West Bank";"2017 Har Adar shooting: A Palestinian gunman killed three Israeli soldiers and critically injured a fourth. The gunman was shot and killed by the other soldiers. The Israeli authorities described the incident as a terrorist attack.[125]";"Palestinian nationalist (suspected)";"Israeli-Palestinian conflict";"September";"2017"
"27";"Bombing";"2";"2";"Djibo, Burkina Faso";"Two gendarmes officers were killed and two others wounded in Burkina Faso when a convoy carrying fuel to the Inata gold mine hit a landmine, Avocet Mining Plc and the government said on Wednesday.[126]";"Ansar al-Islam (suspected)";"Insurgency in the Maghreb";"September";"2017"
"27";"Assassination";"1";"0";"Raqqa, Syria";"A British film maker was killed by Islamic State militants in Syria.[127]";"Islamic State";"Syrian Civil War";"September";"2017"
"27";"Rocket attack";"1";"11";"Kabul, Afghanistan";"A woman was killed and 11 others were injured after rockets hit the Kabul airport. Islamic State claimed responsibility for the attack.[128]";"Islamic State (suspected)";"War in Afghanistan";"September";"2017"
"27";"Suicide bombings";"7";"16";"Anbar, Iraq";"Islamic State militants attacked several positions held by Iraqi forces in Anbar province, killing at least 7 soldiers and wounding 16.[129]";"Islamic State";"Iraqi Civil War";"September";"2017"
"27";"Landmine";"2";"0";"Kano, Nigeria";"Two Cameroonian soldiers were killed when a convoy of civilian vehicles hit landmines in northeast Nigeria.[130]";"Boko Haram";"Boko Haram insurgency";"September";"2017"
"28";"Sucide car bombing";"12 (+1)";"4";"Kandahar Province, Afghanistan";"A dozen security personnel were killed after a car suicide bomb targeted the police department in Maroof district of the southern Kandahar province.[131]";"Taliban";"War in Afghanistan";"September";"2017"
"28";"Executions";"10";"0";"Hawija, Iraq";"Ten civilians were executed by Islamic State militants in Hawija.[132]";"Islamic State";"Iraqi Civil War";"September";"2017"
"28";"Bombing";"5";"2";"Farah Province, Afghanistan";"Five police personnel have been killed and two others wounded in a Taliban attack in western Farah province.[133]";"Taliban";"War in Afghanistan";"September";"2017"
"28";"Car bombing";"7";"10";"Mogadishu, Somalia";"At least seven people were killed and 10 others injured in a car bomb explosion in a busy market in Mogadishu.[134]";"Al-Shabaab";"War in Somalia";"September";"2017"
"28";"Bombing";"3";"16";"Kabul, Afghanistan";"At least three people were killed and 16 others injured after an IED exploded close to a mosque in Kabul.[135]";"Taliban (suspected)";"War in Afghanistan";"September";"2017"
"29";"Suicide bombing";"22";"33";"Kabul, Afghanistan";"A suicide bomber blew himself up outside a mosque in the Afghan capital, killing 22 people and wounding 33 others.[136]";"Islamic State";"War in Afghanistan";"September";"2017"
"29";"Arson";"0";"0";"Bicol International Airport, Philippines";"Armed men believed to be communist guerrillas attacked the site of an airport under construction in a town in Albay province, setting fire to heavy equipment and drawing condemnation from military and civilian officials.[137]";"New People's Army";"CPP-NPA-NDF rebellion";"September";"2017"
