"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"2";"Beheaded";"1";"0";"Kano, Nigeria";"muslim youths behead a christian women for insulting muhammad after an argument over religion.";"Muslims (suspected)";"";"June";"2016"
"2";"Bombing";"1";"9";"Radwaniyah, Iraq";"1 person was killed and 9 injured after a bombing near a market.[9]";"Unknown";"Iraqi Civil War";"June";"2016"
"2";"Shooting";"0";"3";"Sheikh Ail, Afghanistan";"A woman is among three aid workers murder by religious extremists.";"religious extremists (suspected)";"War in Afghanistan";"June";"2016"
"3";"Shooting";"1";"0";"Ashaga-Stal, Dagestan";"An Islamist break into a policeman's house and murder him in front of his wife and children.";"Lone Wolf (suspected)";"Insurgency in the North Caucasus";"June";"2016"
"3";"Bombing";"Unknown";"3";"Qasbat Bashir, Iraq";"25 rockets and artillery shells were fired onto Qasbat Bashir, wounding three member of al-Hashed al-Turkmani.[10]";"Islamic State";"Iraqi Civil War";"June";"2016"
"3";"Bombing";"1";"Unknown";"Taza Khurmatu, Iraq";"A volunteer member of al-Hashed al-Sha'bi was killed by a roadside bomb.[11]";"Unknown";"Iraqi Civil War";"June";"2016"
"3";"Rocket attack";"18+[12]";"40+";"Taiz, Yemen";"At least 18 civilians were killed and at least 35 injured after Katyusha rockets hit a market.[13]";"Houthis";"Iraqi Civil War";"June";"2016"
"3";"Execution";"19";"Unknwon";"Mosul, Iraq";"ISIS burned 19 Yezidi girls after they refused to have sex with their captives.[14]";"Islamic State";"Iraqi Civil War";"June";"2016"
"3";"Shooting";"5";"11+";"Bijbehara, India";"3 BSF members were killed and 11 injured, including civilians, after a terrorist attack. 5 more policemen were also killed.[15]";"Hizb-ul-Mujahideen, maybe others";"";"June";"2016"
"4";"Bombing";"2";"10";"Baghdad, Iraq";"2 people were killed and 10 injured after a bombing in Mahmudiya district.[16]";"Unknown";"Iraqi Civil War";"June";"2016"
"4";"Shelling";"40+ (+ over 14)";"Unlnown";"Aleppo, Syria";"Over 40 people were killed after shellings, and at least 14 attackers were killed.[17]";"Al-Nusra Front";"Syrian civil war";"June";"2016"
"4";"Bombing";"1";"3";"al-Mahmoudiya, Iraq";"1 person was killed and 3 injured after a bombing south of Baghdad.[18]";"Unknown";"Iraqi Civil War";"June";"2016"
"4";"Suicide bombing";"2 (+1)";"9";"Baghdad, Iraq";"A suicide bombing in a neighbourhood killed 2 and injured 9.[19]";"Unknown";"Iraqi Civil War";"June";"2016"
"4";"Bombing";"1";"3";"Baghdad, Iraq";"1 person was killed and 3 injured after an IED went off in the area of al-Mahmudiya.[20]";"Unknown";"Iraqi Civil War";"June";"2016"
"4";"Attack";"32+ (several attackers killed)";"67";"Bosso, Niger";"At least 32 people were killed and 67 injured after hundreds of members of Boko Haram attacked the city of Bosso and area in Niger. Many places in the city were torched and shot at. There were also several deaths and injuries of the attacker's side.[21]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"5";"Melee attack";"1";"0";"Kano, Nigeria";"A woman was stabbed to death by two men after allegedly insulting the Prophet Muhammad.[22]";"Boko Haram and/or Islamic extremists (suspected)";"Boko Haram insurgency";"June";"2016"
"5";"Execution";"3";"Unknown";"al-Mahouz, Iraq";"3 civilians were beheaded. They were charged with working with the Iraqi government and Peshmerga forces.[23]";"Islamic State";"Iraqi Civil War";"June";"2016"
"5-6";"Spree shooting, shootouts";"10 (+13)";"37+";"Aktobe, Kazakhstan";"2016 Aktobe shootings: Over 20 suspected Islamists militants attacked a military facility and two firearm stores in Aktobe, Kazakhstan. The attacks killed a clerk, a military officer and a serviceman at a national guard facility. Another nine servicemen were wounded. The police launched a counter-terrorist operation in which it managed to kill four militants and detain seven but others escaped. The perpetrators are suspected of being radical Islamists.[24][25]";"Islamic State";"";"June";"2016"
"5";"Shooting";"1";"0";"Chittagong, Bangladesh";"A woman was shot, stabbed, and killed by three men in front of her son. The woman was the wife of a prominent policeman that is heading an investigation into the recent string of killings committed by Islamic extremists.[26]";"Islamists (suspected)";"Attacks on secularists in Bangladesh";"June";"2016"
"5";"Stabbing";"1";"0";"Bonpara, Bangladesh";"A 65-year-old Christian was murdered by Islamic State militants.[27]";"Islamic State";"Attacks on secularists in Bangladesh";"June";"2016"
"5";"Mass execution";"38";"Unknown";"Raqqa, Syria";"ISIS executed over 30 people on charges of spying after the killing of Abu Hayjaa al-Tunsi.[28]";"Islamic State";"Iraqi Civil War";"June";"2016"
"5";"Shooting";"13+";"Unknown";"Euphrates River near Falluja, Iraq";"Several of civilians were shot and killed as they tried to escape ISIS controlled territories while swimming or taking a boat across the Euphrates River.[29][30]";"Islamic State";"Iraqi Civil War";"June";"2016"
"5";"Shelling";"2";"Unknown";"Helmand, Afghanistan";"NPR reporter David Gilkey and his interpreter Zabihullah Tamanna were killed when their convoy was shelled.[31]";"Taliban (suspected)";"War in Afghanistan";"June";"2016"
"5";"Bombing";"1";"3";"al-Mahmoudiya, Iraq";"1 person was killed and 3 injured after a bombing south of Baghdad.[32]";"Unknown";"Iraqi Civil War";"June";"2016"
"5";"Bombing";"3";"7";"Baghdad, Iraq";"3 people were killed and 7 injured after a bombing near a market.[32]";"Unknown";"Iraqi Civil War";"June";"2016"
"5";"Shooting";"8+ (+11)";"23";"Puli Alim, Afghanistan";"3 Taliban gunmen stormed a courthouse, killing a chief prosecutor and at least 9 others, injuring 23. The three assailants were eventually killed by security forces. This is another in a series of attacks on judicial employees in Afghanistan.[33][34]";"Taliban";"War in Afghanistan";"June";"2016"
"5";"Bombing";"1";"11";"Kabul, Afghanistan";"Shir Wali Wardak, and Afghan MP, was killed by a bomb blast near his house. 11 others were injured.[35]";"Islamic State and Taliban (suspected)";"War in Afghanistan";"June";"2016"
"5";"Execution/shooting";"400";"Unknown";"Saqlawiyah, Iraq";"400 soldiers were found dead, many with gun wounds. The soldiers were likely executed on an unknown date. They belonged to the army's 10th brigade.[36]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"6";"Cut down";"10";"0";"Darak, Cameroon";"ten fisherman are cut down by boko haram.";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"6";"Bombing";"2";"7";"al-Za'faraniya, Iraq";"2 people were killed and 7 injured after a bombing near a café.[37]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Shooting";"5";"";"Amman, Jordan";"A local intelligence office near the capital Amman was attacked by Islamic militants. Three guards and two civilian intelligence office workers were killed.[38]";"Islamic State";"";"June";"2016"
"6";"Execution";"11";"Unknown";"Mosul, Iraq";"ISIS executed 11 civilians for trying to flee ISIS controlled areas.[39]";"Islamic State";"Iraqi Civil War";"June";"2016"
"6";"Bombing";"2";"6";"Diyala Bridge, Iraq";"2 people were killed and 6 injured after an IED bombing near a market.[40]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Bombing";"1";"2";"Baghdad, Iraq";"1 person was killed and 2 injured after an IED placed under a car carrying Baghdad Health Directorate employees exploded.[41]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Bombing";"1";"6";"Baghdad, Iraq";"1 person was killed and 6 injured after a bombing near shops.[42]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Attack";"Unknown (+6)";"4";"Tikrit, Iraq";"An attack by ISIS while wearing Iraqi army uniforms resulted in the deaths of 6 members and the injury of 4 of the Iraqi security forces. There was also another attack in the same proximity.[43]";"Islamic State";"Iraqi Civil War";"June";"2016"
"6";"Bombing";"2";"5";"Baghdad, Iraq";"2 people were killed and 5 injured after an IED explosion.[44]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Bombing";"2";"11";"Baghdad, Iraq";"2 people were killed and 11 injured after a bombing near a market.[45]";"Unknown";"Iraqi Civil War";"June";"2016"
"6";"Attack";"7+";"Unknown";"Sari Pul, Afghanistan";"An attack killed at least 7 people. A district intelligence chief and his deputy are among the dead. The attack comes after a gunbattle killed 4 militants.[46]";"Taliban (suspected)";"War in Afghanistan";"June";"2016"
"6";"Shooting";"1";"Unknown";"Mogadishu, Somalia";"A female journalist was killed by 3 gunmen near a college.[47]";"al Shabaab (suspected)";"War in Somalia";"June";"2016"
"6";"Mass execution";"65";"90 arrested";"Mosul, Iraq";"ISIS executed around 65 civilians and arrested around 90 in Mosul.[48]";"Islamic State";"Iraqi Civil War";"June";"2016"
"7";"Bombing";"3";"35";"Karbala, Iraq";"3 people were killed and 35 injured after a neighborhood attack, with members of al-Hashed among the casualties.[49]";"Islamic State";"Iraqi Civil War";"June";"2016"
"7";"Bombing";"5";"Unknown";"Mosul, Iraq";"5 displaced civilians were killed after an IED bombing.[50]";"Islamic State";"Iraqi Civil War";"June";"2016"
"7";"Suicide bombing";"2 (+4)";"6";"Haditha, Iraq";"2 women were killed after 4 suicide bombers attacked the Haditha Asphalt Factory. 3 of the bombers were unsuccessful and were killed by police.[51]";"Islamic State";"Iraqi Civil War";"June";"2016"
"7";"Bombing";"1";"5";"al-Nahrawan, Iraq";"1 person was killed and 5 injured after an IED bombing near shops.[52]";"Unknown";"Iraqi Civil War";"June";"2016"
"7";"Bombing";"11";"36";"Istanbul, Turkey";"June 2016 Istanbul bombing: A bomb exploded on a police bus in the Vezneciler district of Istanbul";"TAK";"Kurdish-Turkish conflict";"June";"2016"
"7";"Bombing";"10[53]";"26";"Karbala, Iraq";"At least ten deaths and twenty-six injuries were reported in a car bomb attack on the first day of Ramadan.[54][55]";"Islamic State";"Iraqi Civil War";"June";"2016"
"7";"Melee attack";"1";"0";"Jhenaidah District, Bangladesh";"Ananda Gopal Ganguly, a Hindu priest in Bangladesh, was attacked by melee, soon after three suspected Islamists were killed by police.[56]";"Unknown Islamists";"Internal conflict in Bangladesh, Attacks on secularists in Bangladesh (broad attacks)";"June";"2016"
"7";"Shelling";"20+";"40+";"Aleppo, Syria";"Over 20 were killed and over 40 injured after terrorist groups shelled the city.[57]";"al-Nusra Front and Ahrar ash-Sham";"Syrian civil war";"June";"2016"
"8";"Car bombing";"5";"30";"Midyat, Turkey";"June 2016 Midyat car bombing: a car bomb exploded in the Turkish town of Midyat. 5 people were killed and 30 others were injured.";"PKK (Suspected)";"Kurdish-Turkish conflict";"June";"2016"
"8";"Shelling";"5";"50+";"Aleppo, Syria";"5 were killed and over 50 injured after terrorist groups shelled the city using explosive gas balloons.[58]";"Jabhat al-Nusra";"Syrian civil war";"June";"2016"
"8";"Shooting";"4";"18 (+1)";"Tel Aviv, Israel";"June 2016 Tel Aviv shooting: Two Palestinian gunmen opened fire in a Max Brenner restaurant in Tel Aviv killing four diners.[59] Both perpetrators were arrested.[60][61]";"Khalid al-Mahmara and Muhammad Ahmad Moussa Mahmara (inspired by the Islamic State)";"Israeli-Palestinian conflict";"June";"2016"
"8";"Bombing";"3";"3";"Hanbas, Iraq";"3 people were killed and 3 seriously wounded after a bombing in an orchard. The victims were members of al-Hashed al-Sha'bi.[62]";"Unknown";"Iraqi Civil War";"June";"2016"
"8";"Kidnapping, shooting, and execution";"16+";"42+ more kidnapped";"Kunduz, Afghanistan";"Kunduz-Takhar highway hostage crisis: In a continuation of an ongoing event, 12 hostages were executed, and 42 more people were kidnapped. Four more people were also killed during the new kidnappings.[63][64][65]";"Taliban";"War in Afghanistan";"June";"2016"
"8";"Execution";"1";"0";"Wilayat Salahuddin, Iraq";"A man was executed because he was accused of being a \"sorcerer\" by the Islamic state.[66]";"Islamic State";"Iraqi Civil War";"June";"2016"
"9";"Burning";"1";"0";"Lahore, Pakistan";"A women was burnt alive for \"eloping\".[67]";"Unknown";"";"June";"2016"
"9";"Suicide bombing";"12+ (+1)";"32+";"North of Baghdad, Iraq";"At least 12 people were killed and at least 32 wounded after a suicide bombing at a military headquarters, where New Zealand and Australia troops are located.[68][69]";"Islamic State";"Iraqi Civil War";"June";"2016"
"9";"Attack";"12";"30";"Taji, Iraq";"12 people were killed and at least 30 wounded after an attack. It is unknown whether or not attackers were killed.[70]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"9";"Bombing";"19+";"50+";"New Baghdad, Iraq";"At least 19 people were killed and over 50 injured after a car bombing in a market and neighbourhood.[68][69]";"Islamic State";"Iraqi Civil War";"June";"2016"
"9";"Bombing";"1";"3";"al-Riyad, Iraq";"1 person was killed and 3 wounded after a bombing that hit a family that was escaping ISIS.[71]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"9";"Attacks";"54+";"93";"Aleppo, Syria";"A wave of attacks in Aleppo left at least 54 dead and 93 injured. The attacks included shellings that killed people and destroyed buildings.[72]";"Jabhat al-Nusra";"Syrian Civil War";"June";"2016"
"9";"Stoning";"1";"0";"Mosul, Iraq";"A woman was stoned to death on charges of \"adultery\".[73]";"Islamic State";"Iraqi Civil War";"June";"2016"
"10";"Melee attack";"1";"0";"Bangladesh";"Nityaranjan Pande, a worker at a Hindu monastery in Bangladesh, was hacked to death by several people near the monastery. No immediate claim of responsibility was made but Islamists are suspected.[74]";"Unknown Islamists";"Internal conflict in Bangladesh, Attacks on secularists in Bangladesh (broad attacks)";"June";"2016"
"10";"Execution";"4";"0";"Bay region, Somalia";"Three men were shot dead and another beheaded in the Bay region by Al-Shabaab for giving information to the United States which led to the death of the group leader.[75]";"Al-Shabaab";"War in Somalia";"June";"2016"
"10";"Suicide bombing";"3 (+1)";"11";"Zara Dijla, Iraq";"3 people were killed and 11 wounded after a suicide bombing at a security checkpoint.[76]";"Unknown";"Iraqi Civil War";"June";"2016"
"10";"Clash, bombing";"32[77]";"50";"Sirte, Libya";"Two unity government soldiers were killed and seven were injured in clashes with ISIS fighters. 30 more were killed and 50 injured.[78]";"Islamic State";"Libyan Civil War";"June";"2016"
"10";"Shooting";"30+";"Unknown";"Fallujah, Iraq";"ISIS opened fire on fleeing civilians, killing at least 30.[79]";"Islamic State";"Iraqi Civil War";"June";"2016"
"10";"Bombing";"4+";"~60";"Rodat, Afghanistan";"At least 4 civilians were killed and around 60 injured after an IED bombing during prayer inside of a mosque. The death toll is likely higher than 4. An imam was among those killed.[80][81]";"Islamic Militants (suspected)";"War in Afghanistan";"June";"2016"
"11";"Bombing";"1";"8";"al-Dawra, Iraq";"1 person was killed and 8 wounded after a bombing near a market.[82]";"Unknown";"Iraqi Civil War";"June";"2016"
"11";"Bombing";"7";"Unknown";"Baghdad, Iraq";"Two army officials had their houses stormed by gunmen and many of their family members killed.[83]";"Unknown";"Iraqi Civil War";"June";"2016"
"11";"Execution";"10";"Unknown";"Albu Geely, Iraq";"ISIS executed 10 people on an unknown date, and their remains were only found today.[84]";"Islamic State";"Iraqi Civil War";"June";"2016"
"11";"Bombing";"0";"2";"al-Kaba, Iraq";"2 people were injured in an IED explosion.[85]";"Unknown";"Iraqi Civil War";"June";"2016"
"11";"Attack";"6-14 (+13)";"6 (+7)";"Dih Bala, Afghanistan";"ISIS attacked a police headquarters, killing a police chief and 4–13 others. 13 attackers were killed, 7 were injured, and 6 of the victims were also injured.[86]";"Islamic State";"War in Afghanistan";"June";"2016"
"11";"Execution";"2";"0";"Jilib, Somalia";"Two Kenyans were executed by Al-Shabaab for spying for Kenyan and western intelligence agencies. The victims were Jared Mukae Ombamba 31 from Eldoret and 22 years old Abdullah Faraj from Mombasa, Kenya.[87]";"Al-Shabaab";"War in Somalia";"June";"2016"
"11";"Bombings";"20+";"40";"Damascus, Syria";"At least 20 people were killed and 30 injured after two bombings near a Shia shrine in the capital.[88]";"Islamic State";"Syrian Civil War";"June";"2016"
"11";"Shooting and shelling";"49";"35+";"Ghandoura, Syria";"ISIS massacred 40 civilians, and killed 6 more later on by shelling them. 35 were injured by the shelling, and an unknown number of people were injured by the shootings. ISIS was disguised as Kurdish fighters. 3 more were killed and 15 injured in a sniping attack.[72]";"Islamic State";"Syrian Civil War";"June";"2016"
"11";"Execution";"1";"Unknown";"Ghor, Afghanistan";"A young man was brutally executed by the Taliban, who are reportedly trying to \"mimic ISIS's methods\". The execution process included things such as skinning alive and the victims eyes being gouged out. He was then thrown of a 10-storey cliff. A video was released by the Taliban showing the execution.[89]";"Taliban";"War in Afghanistan";"June";"2016"
"12";"Shooting";"49 (+1)";"53";"Orlando, Florida, United States";"2016 Orlando nightclub shooting: 49 people were killed when an alleged lone-wolf gunman entered the Pulse gay nightclub. Hostages were taken and the perpetrator, Omar Mateen, was shot dead by local SWAT units in an attempt to storm the building. The FBI classified the attack as an act of \"domestic terrorism\" motivated by \"Islamic leanings\".[90] An accomplice has been identified and is expected to be apprehended.[91]";"Lone wolf/Islamic State";"Islamic extremism";"June";"2016"
"12";"Bombing";"1";"6";"Sowaib, Iraq";"1 person was killed and 6 injured after a bombing near shops.[92]";"Unknown";"Iraqi Civil War";"June";"2016"
"12";"Melee attack";"4";"Unknown";"Mairari, Nigeria";"4 women were killed by 14 assailants after being dragged outside of their homes.[93]";"Boko Haram";"Iraqi Civil War";"June";"2016"
"12";"Bombing";"0";"2";"Beirut, Lebanon";"A small bomb exploded outside the Central Bank of Lebanon, injuring two people and shattering glass. No group claimed responsibility, but Hezbollah is suspected as the bank was involved in an American backed act that would attempt to stop the flow of money to Hezbollah.[94]";"Hezbollah (suspected)";"Syrian Civil War spillover in Lebanon";"June";"2016"
"12";"Suicide bombing";"3 (+3)";"7-\"dozens\"";"Sirte, Libya";"3 suicide bombers killed 3 people and injured \"dozens' after an attack on soldiers and medical workers at a hospital, causing damage. The death toll is disputed.[95][96]";"Islamic State";"Libyan Civil War";"June";"2016"
"13";"Melee attack, hostage-taking";"2 (+1)";"0";"Magnanville, France";"June 2016 Paris police stabbing: A man shouting \"Islamist slogans\" stabbed his neighbor, a 42-year-old police officer, to death before taking the officer's wife and son hostage. Police raided the house and killed the attacker and discovered the officer's wife dead but his son alive. ISIS claimed responsibitiy.[97]";"Islamic State";"Wave of Terror in Europe";"June";"2016"
"13";"Execution";"19";"0";"Fallujah, Iraq";"ISIS executed 19 people for fleeing from a battle.[98]";"Islamic State";"Iraqi Civil War";"June";"2016"
"13";"Shooting";"1";"Unknown";"Dur al-Aman, Iraq";"Unknown militants shot dead an army officer.[99]";"Unknown";"Iraqi Civil War";"June";"2016"
"13";"Attack";"Unknown (deaths reported)";"Unknown";"al-Juraishi, Iraq";"A terrorist attack by ISIS was stopped by policeman, and an unknown number of assailants were killed.[100]";"Islamic State";"Iraqi Civil War";"June";"2016"
"13";"Shooting";"1";"2";"Baghdad, Iraq";"1 person was killed and 2 injured after a sniping attack on a military checkpoint.[101]";"Unknown";"Iraqi Civil War";"June";"2016"
"13";"Attack";"Unknown (+6)";"Unknown";"Fallujah, Iraq";"6 ISIS suicide bombers were killed, it is unknown if they killed anyone before they were killed by security forces.[102]";"Islamic State";"Iraqi Civil War";"June";"2016"
"13";"Execution";"1";"0";"Jolo, Philippines";"A Canadian hostage was executed by a terrorist group connected to Al-Qaeda after he was abducted along with two others, the second execution of a Canadian in a short time period in the Philippines.[103]";"Abu Sayyaf";"Moro conflict";"June";"2016"
"13";"Execution";"2";"Unknown";"Raqqa, Syria";"A video showed an ISIS militant executing his brother and another person for suspected spying. They were both shot dead.[104]";"Islamic State";"Syrian Civil War";"June";"2016"
"13";"Suicide attack";"5+ (several assailants also killed)";"11";"Ramadi, Iraq";"At least 5 people were killed and 11 in injured after a suicide attack on an army base.[105]";"Islamic State";"Iraqi Civil War";"June";"2016"
"14";"Attack";"Unknown (+40)";"Unknown";"Ramadi, Iraq";"ISIS attacked security forces, and 40 of them were killed. The number of victims (if there are any) is unknown.[106]";"Islamic State";"Iraqi Civil War";"June";"2016"
"14";"Bombing";"0";"3";"Arab Jabour, Iraq";"3 soldiers were injured by an explosion. A vehicle was also damaged.[107]";"Unknown";"Iraqi Civil War";"June";"2016"
"14";"Bombing";"2";"9";"Baghdad, Iraq";"2 people were killed and 9 injured after an IED bombing near a market.[108]";"Unknown";"Iraqi Civil War";"June";"2016"
"14";"Bombing";"1";"7";"Baghdad, Iraq";"1 person was killed and 7 injured after bombing in a street.[109]";"Unknown";"Iraqi Civil War";"June";"2016"
"14";"Mass execution";"52";"Unknown";"Lake Chad, Cameroon";"10 fishermen were killed by militants, and soon after 42 more were killed by Boko Haram at Lake Chad.[110]";"Boko Haram, maybe others";"Boko Haram insurgency";"June";"2016"
"14";"Shooting";"3 (+1)";"9";"Kud, India";"A double terrorist attack in India resulted in the death of a victim and a militant, and the injury of 9. The status of the second attacker is currently unknown. The attack sparked protests, as it was later revealed that two civilian victims were actually shot by Indian troops amid the chaos.[15][111][112]";"Unknown";"";"June";"2016"
"14";"Suicide bombing";"2(+1)";"4";"Ngozi Province, Burundi";"A soldier blew himself up with grenade, killing him and two other people as well as injuring four other people in the town of Ngozi in Ngozi Province.[113]";"Unknown";"Burundian unrest";"June";"2016"
"15";"Bombing";"2";"4";"al-Dawanem, Iraq";"2 people were killed and 7 injured after bombing near markets.[114]";"Unknown";"Iraqi Civil War";"June";"2016"
"15";"Shooting";"2";"Unknown";"al-Zaafraniya, Iraq";"An employee of the Iraqi Justice Ministry was killed along with her son when unknown gunmen stormed her house.[115]";"Unknown";"Iraqi Civil War";"June";"2016"
"15";"Bombing";"1";"5";"Baghdad, Iraq";"1 person was killed and 5 injured after an IED bombing near a market.[116]";"Unknown";"Iraqi Civil War";"June";"2016"
"15";"Suicide bombing";"2 (+1)";"3";"al-Yusifiya, Iraq";"2 people were killed and 3 injured after a suicide bombing near an army post on a major highway.[117]";"Unknown";"Iraqi Civil War";"June";"2016"
"15";"Clash";"Unknown";"Unknown";"Jabil, Iraq";"There is currently an ongoing clash between Iraqi policemen and ISIS militants, with a current unknown number of casualties. Airstrikes have been called in, and the clash has been described as \"violent\".[118]";"Islamic State";"Iraqi Civil War";"June";"2016"
"15";"Attack";"4+";"1+ (4 or \"several\" kidnapped, vigilante injured)";"Kau-Tuva, Nigeria";"At least 4 females were killed and several abducted after many Boko Haram militants attacked a village. Some sources say the number of those kidnapped is four. Many houses were burned down and shot at. Vigilantes followed the attackers and rescued one of the kidnapped after a gun battle. A vigilante was injured.[119]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"15";"Melee attack";"0";"1";"Brussels, Belgium";"A transgender man was stabbed by people who were described as Islamic state members.[120]";"Islamic State";"Wave of Terror in Europe";"June";"2016"
"15";"Suicide bombing, bombing";"9 (+1)";"8+";"Baghdad, Iraq";"9 people were killed and over 8 injured after a suicide bombing and another bombing.[121]";"Unknown";"Iraqi Civil War";"June";"2016"
"16";"Bombing";"2";"3";"Baghdad, Iraq";"2 people were killed and 3 injured after an IED bombing that targeted a police patrol, also damaging a vehicle.[122]";"Unknown";"Iraqi Civil War";"June";"2016"
"16";"Clash";"3 (+4)";"4+";"al-Makhiesa, Iraq";"3 people were killed and 4 injured after ISIS attacked soldiers, and 4 of the assailants were killed.[123]";"Islamic State";"Iraqi Civil War";"June";"2016"
"16";"Shooting";"1";"1";"Fallujah, Iraq";"A sniper who targeted fleeing civilians killed a 2-year-old boy and injured her mother in the Euphrates River.[124]";"Islamic State";"Iraqi Civil War";"June";"2016"
"16";"Stoning";"4";"Unknown";"Sinsil, Iraq";"4 men were stoned to death near the Tigris river for committing \"adultery\".";"Islamic State";"Iraqi Civil War";"June";"2016"
"16";"Suicide bombing and execution";"22+ (+2)";"7+";"Sirte, Libya";"6 men part of a scouting unit for the Libyan army were captured by ISIS.[125] They were executed and pictures of their bodies were posted online. Later on, two suicide bombers killed over 16 more people and injured 7.[126][127]";"Islamic State";"Iraqi Civil War";"June";"2016"
"16";"Attack";"10+";"Several";"Ngaoundaye, Central African Republic";"At least 10 people were killed and several injured after armed attackers attacked a region. They now occupy the region.[128]";"Fulani, ex-Seleka members, and Fulani herdsmen (suspected)";"Central African Republic Civil War";"June";"2016"
"16";"Crucifying";"3+";"Unknown";"Deir Ezzor, Syria";"ISIS crucified 3 people for breaking fast during Ramadan.[129] ISIS has also crucified more people, but the exact number is unknown.[130]";"Islamic State";"Syrian Civil War";"June";"2016"
"16";"Shooting and stabbing";"1";"1";"Birstall, United Kingdom";"Murder of Jo Cox: Labour Member of Parliament Jo Cox is assassinated by Thomas Mair, a neo-Nazi constituent.[131]";"Thomas Mair";NA;"June";"2016"
"17";"Shooting";"24+[132]";"10+";"Kuda, Nigeria";"At least 24 people were killed and at least 10 injured after Boko Haram militants attacked a funeral.[133]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"17";"Suicide bombing";"Unknown (+1)";"Unknown";"Sirte, Libya";"An unknown number of people were killed and injured after a suicide bombing attack, another on a series of attacks in the same city.";"Islamic State";"Iraqi Civil War";"June";"2016"
"17";"Shooting";"7";"12";"Ghafam, Niger";"7 people were killed and 12 injured after an attack on policemen.[134]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"17";"Bombing";"1";"3";"Peshawar, Pakistan";"One person was killed and 3 injured after a bombing by militants that targeted policemen.[135]";"Unknown";"War in North-West Pakistan";"June";"2016"
