"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
22;"Bombing";"0";"3";"Bagdad, Iraq";"A bomb placed near a market in al-Nasr wal Salam region in Abu Ghraib district, western Baghdad, exploded leaving three civilians injured.[134]";"Islamic State";"Iraqi Civil War";"May";"2017"
22;"Suicide bombing";"22 (+1)";"512";"Manchester, United Kingdom";"2017 Manchester Arena bombing: A suicide bomber named Salman Abedi [135] blew himself up at an Ariana Grande concert in Manchester killing at least 22 concertgoers and injuring 512 others.[136]";"";"Islamic terrorism in Europe";"May";"2017"
22;"Shooting";"6";"1";"Faryab province, Afghanistan";"Insurgents in northern Afghanistan ambushed a security convoy on Monday, killing five members of the local police, an official said. Karim Yuresh, spokesman for the provincial police chief in Faryab, said a group commander and four of his bodyguards were killed.[137]";"Unknown";"War in Afghanistan";"May";"2017"
22;"Shooting";"1";"10";"Logar province, Afghanistan";"In eastern Logar province, gunmen shot and killed a deputy chief of a provincial clerical council, said Gen. Esmatullah Alizia, the Logar police chief.[137]";"Unknown";"War in Afghanistan";"May";"2017"
23;"Shooting";"11";"9";"Kandahar Province, Afghanistan";"11 Afghan National Army soldiers were killed and nine others wounded in a Taliban attack on a military base in Kandahar.[138]";"Taliban";"War in Afghanistan";"May";"2017"
23;"Car bombing";"4";"40";"Homs, Syria";"A car bombing in the city of Homs on Tuesday morning, Syrian state television said, two days after the city went back under full government control for the first time since 2011. At least 4 four people were killed and other 32 were injured in Homs on Tuesday morning, Syrian state television said, two days after the city went back under full government control for the first time since 2011.[139][140]";"Islamic State";"Syrian Civil War";"May";"2017"
23;"Bombing";"Unknown";"Unknown";"Damascus, Syria";"Another bomb detonated in the capital of Damascus on the road to the airport, as the human rights activist explained. According to Sana, government troops at a checkpoint stopped an explosive loaded vehicle.[139]";"Islamic State (suspected)";"Syrian Civil War";"May";"2017"
23;"Suicide bombing";"5+ (+1)";"9+";"Bosaso, Somalia";"A suicide attack in the North East of Somalia killed at least five people. More than nine people were injured in the attack on a checkpoint in the city of Bosaso in Puntland, a police officer said. Two of the dead were security forces. The terrorist \"Islamic State\" claimed the attack on Wednesday for itself.[141]";"Islamic State";"War in Somalia";"May";"2017"
23;"Shooting";"2";"0";"Hat Yai, Thailand";"Attackers in southern Thailand fatally shot two army rangers at close range Tuesday, police said, the latest killings in a region that has been plagued by a long-running Muslim separatist insurgency.[142]";"Islamist";"South Thailand insurgency";"May";"2017"
23;"Shooting";"2";"1";"Kidal region, Mali";"Two peacekeepers of the United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) were killed and another injured on Tuesday morning in an ambush in the northern Kidal region.[143]";"AQIM (suspected)";"Northern Mali conflict";"May";"2017"
24;"Suicide bombings";"3 (+2)";"10";"Jakarta, Indonesia";"2017 Jakarta bombings: Three police officers were killed and ten others, five police officers and five civilians, injured when two suicide bombers blew themself up at a bus stop in Jakarta. The police confirmed that the bombers were members of Jamaah Ansharut Tauhid, a group linked to Islamic State.[144][145]";"Jamaah Ansharut Tauhid";"Terrorism in Indonesia";"May";"2017"
24;"Suicide bombing";"5 (+1)";"6";"Mogadishu, Somalia";"A bombing claimed by Islamist insurgents killed five civilians and injured six more in the Somali capital on Wednesday, a spokesman for the city's mayor said, underscoring the militants' ability to carry out attacks despite territorial losses.[146]";"Al-Shabaab";"Spillover of the War in Somalia";"May";"2017"
24;"Kidnapping";"0";"2 kidnapped";"Quetta, Pakistan";"Two Chinese teachers were kidnapped from the Jinnah Town area of the provincial capital of Balochistan on Wednesday afternoon while another Chinese national reportedly escaped the abduction.[147]";"Islamic State";"War in North-West Pakistan";"May";"2017"
24;"Shooting";"0";"1";"Srinagar, India";"A block president of People’s Democratic Party (PDP) was critically injured as militants fired at him this evening in Barzulla area of Srinagar.[148]";"Militants";"Kashmir conflict";"May";"2017"
25;"Bombing";"5";"1";"Liboi, Kenya";"Four policemen were killed in an attack in the north-east of Kenya. The officials were on a Wednesday morning at Liboi near the border with Somalia with a vehicle over an explosive body. Another policeman had been injured.[149][150]";"Al-Shabaab";"Spillover of the War in Somalia";"May";"2017"
25;"Bombing";"3";"8";"Liboi, Kenya";"Two policemen were killed and two others were injured when a bomb planted by Al-Shabaab militants blew up in the north-east of Kenya.[151][152]";"Al-Shabaab";"Spillover of the War in Somalia";"May";"2017"
25;"Shooting";"1";"0";"Arish, Egypt";"An Egyptian policeman was shot dead by militants in the northern Sinai Peninsula.[153]";"Islamic State (suspected)";"Sinai insurgency";"May";"2017"
25;"Bombing";"0";"2";"Athens, Greece";"The former Prime Minister of Greece Lucas Papademos and his driver were injured after bomb exploded inside his car in Athens. The group Conspiracy of Fire Nuclei said they carried out the attack.[154]";"Conspiracy of Fire Nuclei";"Terrorism in Greece";"May";"2017"
25;"Shooting";"1";"10";"Sulu, Philippines";"One soldier was killed and 10 others were wounded in a pre-dawn ambush staged by Abu Sayyaf militants in Patikul, Sulu, a Mindanao-based military official said Thursday.[155]";"Abu Sayyaf";"Moro conflict";"May";"2017"
25;"Roadside bombing";"2";"Unknown";"Garissa County, Kenya";"A roadside bomb planted by Somali Islamists killed two Kenyan police near the Somali border on Thursday, police said, bringing to 11 the number of Kenyan security officials that have been killed by roadside bombs over the past two days.[156]";"Al-Shabaab";"Spillover of the War in Somalia";"May";"2017"
26;"Shootings";"28";"25+";"Minya, Egypt";"2017 Minya attack: 28 people have been killed and 25 wounded after gunmen opened fire on a bus carrying Coptic Christians in central Egypt.[157][158]";"Islamic State (suspected)";"Insurgency in Egypt";"May";"2017"
26;"Shooting";"15";"5";"Shah Wali Kot District, Afghanistan";"15 Afghan soldiers were killed & 5 wounded after a Taliban attack on a military base in Shah Wali Kot District, Kandahar province.[159]";"Taliban";"War in Afghanistan";"May";"2017"
27;"Suicide car bombing";"13";"2";"Khost, Afghanistan";"A suicide car bomber targeted police vehicles in the centre of Khost, Khost Province. The attack killed 13 and wounded 2 others.[160]";"Taliban or Islamic State";"War in Afghanistan";"May";"2017"
28;"Shooting";"2";"5";"Western Azerbaijan, Iran";"Two Iranian border guards have been killed and five others have been injured in a clash with members of PJAK, a branch of the PKK party, in western Azerbaijan province bordering Turkey, officials said.[161][162]";"PJAK";"Western Iran clashes";"May";"2017"
30;"Car bombing";"30+";"40";"Baghdad, Iraq";"Al-Faqma ice cream parlor bombing: At least 30 people were killed and 40 more injured when a car bomb detonated while they were outside an ice cream shop. ISIS claimed responsibility.[163]";"Islamic State";"Iraqi Civil War";"May";"2017"
31;"Shooting";"2";"0";"Ayacucho, Peru";"According to Channel N, it would be a narco-terrorist attack in which two members of the National Police of Peru were shot dead in the VRAEM region.[164]";"Sendero Luminoso";"Internal conflict in Peru";"May";"2017"
31;"Shooting";"1";"2";"Antioquia Department, Colombia";"A Colombian policeman died today and two more were wounded in an attack by the guerrillas of the National Liberation Army on a road in the department of Antioquia[165]";"ELN";"Colombian conflict";"May";"2017"
31;"Car bombing";"150+";"413+";"Kabul, Afghanistan";"May 2017 Kabul attack: A car bombing in Kabul's diplomatic quarter killed at least 150 persons and wounded more than 400 others.[166][167][168]";"Unknown";"War in Afghanistan";"May";"2017"
31;"Bombing";"5";"7";"Kiunga, Kenya";"Four police officer and a civilian were killed after a bomb exploded outside the town of Kiunga, Lamu County. Another seven people were injured in the blast. Al-Shabaab is being blamed for the attack.[169]";"al-Shabaab (suspected)";"Spillover of the War in Somalia";"May";"2017"
31;"Grenade Attack";"0";"4";"Sopore, India";"A grenade blew up outside a police station in Sopore town in north Kashmir.[170]";"Unknown Militants";"Kashmir conflict";"May";"2017"
