"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
25;"Shelling";"1";"0";"Hit, Iraq";"[124]";"Islamic State";"Iraqi Civil War";"April";"2016"
25;"Shelling";"16";"86";"Aleppo, Syria";"Militants from the Al-Nusra Front shelled several neighbourhoods of Aleppo, killing 16 and injuring 86 people.[125]";"Al-Nusra";"Syrian Civil War";"April";"2016"
25;"Car bombing";"1";"5";"Baghdad, Iraq";"[126]";"Unknown";"Iraqi Civil War";"April";"2016"
25;"Suicide bombing";"1";"0";"al-Hramsha, Iraq";"[127]";"Unknown";"Iraqi Civil War";"April";"2016"
25;"Car bombing";"7";"20+";"Sayyidah Zaynab, Syria";"At least seven people were killed and twenty injured in a car bomb attack near the famous Shiite shrine of Sayyidah Zaynab, south of Damascus.[128]";"Al-Nusra";"Syrian Civil War";"April";"2016"
26;"Suicide bombing";"2";"8";"Baghdad, Iraq";"[129]";"Unknown";"Iraqi Civil War";"April";"2016"
26;"Drowning";"7";"0";"Mosul, Iraq";"[130]";"Islamic State";"Iraqi Civil War";"April";"2016"
27;"Land mine";"0";"3";"Van Province, Turkey";"Three soldiers were wounded in an attack by the outlawed Kurdistan Workers' Party militants in the eastern province of Van.[131]";"PKK";"PKK rebellion";"April";"2016"
27;"Bombing";"1";"7";"Baghdad, Iraq";"[132]";"Unknown";"Iraqi Civil War";"April";"2016"
27;"Shooting";"1";"1";"Baghdad, Iraq";"[133]";"Unknown";"Iraqi Civil War";"April";"2016"
27;"Land mine";"3";"0";"Arish, Egypt";"Three Egyptian police conscripts were killed in a roadside bombing in the restive Sinai Peninsula. The bomb targeted a police convoy as it drove through the North Sinai town of Arish.[113]";"Wilayat Sayna suspected";"Sinai insurgency";"April";"2016"
27;"Bombing";"1";"10";"Baghdad, Iraq";"[134]";"Unknown";"Iraqi Civil War";"April";"2016"
27;"Bombing";"2";"5";"Baghdad, Iraq";"[135]";"Unknown";"Iraqi Civil War";"April";"2016"
27;"Suicide bombing";"0 (+1)";"13";"Bursa, Turkey";"2016 Bursa bombing: A suicide bomber blew herself up in the Turkish city of Bursa, wounding 13 people in the Bursa's 14th century Grand Mosque, a historic symbol of the city that was the first capital of the Ottoman Empire.[136][137]";"Kurdistan Freedom Falcons";"Kurdish-Turkish conflict";"April";"2016"
28;"Land mine";"1";"5";"Yala Province, Thailand";"An army ranger has been killed and five others wounded in a roadside bomb attack Yala Province, while the military personnel were on patrol.[138]";"Unknown";"South Thailand insurgency";"April";"2016"
28;"Shooting, bombing";"5";"3";"Bujumbura, Burundi";"Five people were killed in a gun and grenade attack in a district of Burundi's capital which is stronghold of opposition to president Pierre Nkurunziza.[139]";"Unknown";"Burundian unrest";"April";"2016"
28;"Shooting";"3";"3";"Masisi, Democratic Republic of Congo";"Three people died and three others were injured during an armed attack against a position of the Armed Forces of the Democratic Republic of the Congo in North Kivu.[140]";"Nyatura";"Kivu conflict";"April";"2016"
28;"Mortar attack";"1";"5";"Baqubah, Iraq";"[141]";"Unknown";"Iraqi Civil War";"April";"2016"
28;"Bombing";"2";"5";"Baghdad, Iraq";"[142]";"Unknown";"Iraqi Civil War";"April";"2016"
28;"Bombing";"2";"3";"Baghdad, Iraq";"[143]";"Unknown";"Iraqi Civil War";"April";"2016"
28;"Land mine";"1";"2";"Varto, Turkey";"One police officer was killed and two others were wounded in an outlawed Kurdistan Workers' Party bomb attack in the Varto district. PKK militants detonated an explosive placed on the road during the passing of an armored police vehicle.[144]";"PKK";"PKK rebellion";"April";"2016"
28;"Shelling";"0";"11";"Haditha and Bruwana, Iraq";"[145]";"Islamic State";"Iraqi Civil War";"April";"2016"
28;"Bombing";"1";"5";"Baghdad, Iraq";"[146]";"Unknown";"Iraqi Civil War";"April";"2016"
29;"Bombing";"14";"14";"Baiji, Iraq";"Militants used car bombs, killing 11 members of the security forces and wounding 12 others. Militants also attacked security forces near Makhoul, killing three police officers and wounding two others.[147]";"Islamic State";"Iraqi Civil War";"April";"2016"
30;"Melee attack";"1";"0";"Tangail, Bangladesh";"A Hindu tailor was killed in central Bangladesh, by several men on a motorcycle. The crime was quickly claimed by the organization Islamic State through the news agency of the terrorist group.[148]";"Islamic State";"Internal conflict in Bangladesh";"April";"2016"
30;"Bombing";"1";"4";"Baghdad, Iraq";"[149]";"Unknown";"Iraqi Civil War";"April";"2016"
30;"Suicide car bombing, bombing";"38 (+1)";"86";"Baghdad, Iraq";"April 2016 Baghdad bombing: A suicide bomber driving a car killed at least 38 people and wounded 86 others on April 30 in an attack claimed by Islamic State of Iraq and the Levant (ISIL) on a group of Shi'ite Muslim pilgrims in a southeastern suburb of Baghdad, Iraqi police sources said. A second explosion near a Shi'ite militia checkpoint in the capital's Dora district killed two and wounded three others, police sources said. There was no immediate claim of responsibility for that blast.[147][150]";"Islamic State and Unknown";"Iraqi Civil War";"April";"2016"
