"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"27";"Shooting";"3 (+8)";"0";"Nara, Mali";"Suspected Islamist militants attacked an army base in Nara, Mali leaving three soldiers and eight attackers dead.";"Unknown";"Insurgency in the Maghreb";"June";"2015"
"27";"Bombing";"12";"34";"Baghdad, Iraq";"A series of bombs across Baghdad killed at least 12 people and injured 34 people. ISIL is suspected to be responsible for the attacks.[14]";"ISIL (suspected)";"Iraq War";"June";"2015"
"28";"Suicide bombing";"5";"15";"Maiduguri, Nigeria";"Two female suicide bombers blew themselves up causing at least five deaths and injuries to 15 others near a hospital in Maiduguri, Nigeria.[21]";"Boko Haram (suspected)";"Boko Haram insurgency";"June";"2015"
"29";"Bombing";"11";"0";"N'Djamena, Chad";"Five Chadian security officials and six militants was killed during an explosion in a raid in the capital N'Djamena.";"Unknown";"";"June";"2015"
"29";"Car bomb";"28";"0";"Sana'a, Yemen";"A car bomb explodes behind a military hospital in the Yemeni capital Sanaa causing 28 casualties. ISIL has claimed responsibility.";"ISIL";"Iraq War";"June";"2015"
"29";"Shooting";"1";"3";"Shilo, West Bank";"2015 Shvut Rachel shooting: Four Israelis were shot and injured in a drive-by shooting attack near Shilo. One of them died in hospital in the day after. The PFLP and Hamas both claimed responsibility for the act, but official investigation attributed the shooting to Hamas.[22][23]";"PFLP";"Israeli–Palestinian conflict";"June";"2015"
"29";"Car bomb";"1";"4";"Cairo, Egypt";"Assassination of Hisham Barakat: Egypt's state prosecutor Hisham Barakat was killed by a remotely detonated car bomb in Cairo, Egypt. Two civilians and two police officers were injured by the attack.[24]";"Unknown";"";"June";"2015"
"30";"Shelling";"0";"0";"Balochistan, Pakistan";"Assailants fired a rocket at a Frontier Corps checkpoint in Hoshab, Balochistan province, Pakistan. There were no reported casualties in the blast. No group claimed responsibility for the attack.[25]";"Unknown";"Balochistan insurgency";"June";"2015"
"30";"Suicide bombing";"2";"51";"Lashkar Gah, Afghanistan";"A suicide car bomb near the police headquarters in Lashkar Gah, Afghanistan killed two civilians and injured 51.[26]";"Unknown";"War in Afghanistan";"June";"2015"
"30";"Suicide bombing";"1";"22";"Kabul, Afghanistan";"A suicide car bomb targeting an international convoy killed one civilian and wounded 22 others in Kabul, Afghanistan. Taliban claimed responsibility for the attack.[26]";"Taliban";"War in Afghanistan";"June";"2015"
